role,condition,left_writer,right_writer,left_filename,right_filename,label,score
selection,cross_same_variable,60,200,0060_2.jpg,0200_3.jpg,0,0.08985513
selection,cross_same_variable,60,204,0060_2.jpg,0204_3.jpg,0,-0.0037885308
selection,cross_same_variable,60,216,0060_2.jpg,0216_3.jpg,0,0.11046151
selection,cross_same_variable,60,219,0060_2.jpg,0219_3.jpg,0,0.00032765046
selection,cross_same_variable,60,224,0060_2.jpg,0224_3.jpg,0,-0.21564366
selection,cross_same_variable,60,237,0060_2.jpg,0237_3.jpg,0,-0.013844289
selection,cross_same_variable,60,239,0060_2.jpg,0239_3.jpg,0,0.2070339
selection,cross_same_variable,60,248,0060_2.jpg,0248_3.jpg,0,-0.21652383
selection,cross_same_variable,60,266,0060_2.jpg,0266_3.jpg,0,0.023194365
selection,cross_same_variable,60,271,0060_2.jpg,0271_3.jpg,0,-0.017802015
selection,cross_same_variable,60,279,0060_2.jpg,0279_3.jpg,0,0.13648197
selection,cross_same_variable,60,282,0060_2.jpg,0282_3.jpg,0,-0.04445757
selection,cross_same_variable,66,6,0066_2.jpg,0006_3.jpg,0,0.17565116
selection,cross_same_variable,66,12,0066_2.jpg,0012_3.jpg,0,0.08396806
selection,cross_same_variable,66,15,0066_2.jpg,0015_3.jpg,0,0.09086226
selection,cross_same_variable,66,18,0066_2.jpg,0018_3.jpg,0,0.010171998
selection,cross_same_variable,66,35,0066_2.jpg,0035_3.jpg,0,0.103129104
selection,cross_same_variable,66,42,0066_2.jpg,0042_3.jpg,0,0.13170683
selection,cross_same_variable,66,43,0066_2.jpg,0043_3.jpg,0,-0.004129233
selection,cross_same_variable,66,60,0066_2.jpg,0060_3.jpg,0,0.16097222
selection,cross_same_variable,66,66,0066_2.jpg,0066_3.jpg,1,0.09746748
selection,cross_same_variable,66,67,0066_2.jpg,0067_3.jpg,0,0.17410873
selection,cross_same_variable,66,79,0066_2.jpg,0079_3.jpg,0,0.02489296
selection,cross_same_variable,66,86,0066_2.jpg,0086_3.jpg,0,0.07025311
selection,cross_same_variable,66,87,0066_2.jpg,0087_3.jpg,0,0.043973267
selection,cross_same_variable,66,89,0066_2.jpg,0089_3.jpg,0,-0.040204648
selection,cross_same_variable,66,91,0066_2.jpg,0091_3.jpg,0,-0.123157665
selection,cross_same_variable,66,93,0066_2.jpg,0093_3.jpg,0,0.021028377
selection,cross_same_variable,66,106,0066_2.jpg,0106_3.jpg,0,0.254452
selection,cross_same_variable,66,109,0066_2.jpg,0109_3.jpg,0,-0.05134423
selection,cross_same_variable,66,114,0066_2.jpg,0114_3.jpg,0,-0.10961043
selection,cross_same_variable,66,130,0066_2.jpg,0130_3.jpg,0,0.012255617
selection,cross_same_variable,66,132,0066_2.jpg,0132_3.jpg,0,-0.019355703
selection,cross_same_variable,66,148,0066_2.jpg,0148_3.jpg,0,0.1234058
selection,cross_same_variable,66,154,0066_2.jpg,0154_3.jpg,0,-0.18301225
selection,cross_same_variable,66,161,0066_2.jpg,0161_3.jpg,0,0.0472179
selection,cross_same_variable,66,200,0066_2.jpg,0200_3.jpg,0,-0.011338305
selection,cross_same_variable,66,204,0066_2.jpg,0204_3.jpg,0,-0.19181876
selection,cross_same_variable,66,216,0066_2.jpg,0216_3.jpg,0,-0.098418556
selection,cross_same_variable,66,219,0066_2.jpg,0219_3.jpg,0,-0.036042117
selection,cross_same_variable,66,224,0066_2.jpg,0224_3.jpg,0,0.067836665
selection,cross_same_variable,66,237,0066_2.jpg,0237_3.jpg,0,0.05860689
selection,cross_same_variable,66,239,0066_2.jpg,0239_3.jpg,0,-0.09893201
selection,cross_same_variable,66,248,0066_2.jpg,0248_3.jpg,0,0.05157835
selection,cross_same_variable,66,266,0066_2.jpg,0266_3.jpg,0,-0.017026108
selection,cross_same_variable,66,271,0066_2.jpg,0271_3.jpg,0,0.14113837
selection,cross_same_variable,66,279,0066_2.jpg,0279_3.jpg,0,-0.13596198
selection,cross_same_variable,66,282,0066_2.jpg,0282_3.jpg,0,-0.12337566
selection,cross_same_variable,67,6,0067_2.jpg,0006_3.jpg,0,0.14212011
selection,cross_same_variable,67,12,0067_2.jpg,0012_3.jpg,0,0.051375207
selection,cross_same_variable,67,15,0067_2.jpg,0015_3.jpg,0,0.13418484
selection,cross_same_variable,67,18,0067_2.jpg,0018_3.jpg,0,-0.003861986
selection,cross_same_variable,67,35,0067_2.jpg,0035_3.jpg,0,0.08337924
selection,cross_same_variable,67,42,0067_2.jpg,0042_3.jpg,0,0.122410856
selection,cross_same_variable,67,43,0067_2.jpg,0043_3.jpg,0,-0.10899189
selection,cross_same_variable,67,60,0067_2.jpg,0060_3.jpg,0,-0.16631979
selection,cross_same_variable,67,66,0067_2.jpg,0066_3.jpg,0,-0.007798413
selection,cross_same_variable,67,67,0067_2.jpg,0067_3.jpg,1,0.21478108
selection,cross_same_variable,67,79,0067_2.jpg,0079_3.jpg,0,0.08204749
selection,cross_same_variable,67,86,0067_2.jpg,0086_3.jpg,0,-0.08794614
selection,cross_same_variable,67,87,0067_2.jpg,0087_3.jpg,0,0.14246793
selection,cross_same_variable,67,89,0067_2.jpg,0089_3.jpg,0,-0.11861521
selection,cross_same_variable,67,91,0067_2.jpg,0091_3.jpg,0,-0.15555204
selection,cross_same_variable,67,93,0067_2.jpg,0093_3.jpg,0,0.25578797
selection,cross_same_variable,67,106,0067_2.jpg,0106_3.jpg,0,-0.0006937715
selection,cross_same_variable,67,109,0067_2.jpg,0109_3.jpg,0,0.032198127
selection,cross_same_variable,67,114,0067_2.jpg,0114_3.jpg,0,-0.08465853
selection,cross_same_variable,67,130,0067_2.jpg,0130_3.jpg,0,0.00055411085
selection,cross_same_variable,67,132,0067_2.jpg,0132_3.jpg,0,0.06817409
selection,cross_same_variable,67,148,0067_2.jpg,0148_3.jpg,0,0.02220149
selection,cross_same_variable,67,154,0067_2.jpg,0154_3.jpg,0,-0.24054293
selection,cross_same_variable,67,161,0067_2.jpg,0161_3.jpg,0,0.014928149
selection,cross_same_variable,67,200,0067_2.jpg,0200_3.jpg,0,0.010786897
selection,cross_same_variable,67,204,0067_2.jpg,0204_3.jpg,0,0.00490499
selection,cross_same_variable,67,216,0067_2.jpg,0216_3.jpg,0,0.0075617973
selection,cross_same_variable,67,219,0067_2.jpg,0219_3.jpg,0,-0.018921234
selection,cross_same_variable,67,224,0067_2.jpg,0224_3.jpg,0,-0.019653056
selection,cross_same_variable,67,237,0067_2.jpg,0237_3.jpg,0,0.056784187
selection,cross_same_variable,67,239,0067_2.jpg,0239_3.jpg,0,0.11935843
selection,cross_same_variable,67,248,0067_2.jpg,0248_3.jpg,0,0.09719687
selection,cross_same_variable,67,266,0067_2.jpg,0266_3.jpg,0,-0.028180271
selection,cross_same_variable,67,271,0067_2.jpg,0271_3.jpg,0,0.05379352
selection,cross_same_variable,67,279,0067_2.jpg,0279_3.jpg,0,-0.16147608
selection,cross_same_variable,67,282,0067_2.jpg,0282_3.jpg,0,0.031430274
selection,cross_same_variable,79,6,0079_2.jpg,0006_3.jpg,0,0.047029406
selection,cross_same_variable,79,12,0079_2.jpg,0012_3.jpg,0,0.09359273
selection,cross_same_variable,79,15,0079_2.jpg,0015_3.jpg,0,0.19063309
selection,cross_same_variable,79,18,0079_2.jpg,0018_3.jpg,0,-0.09592011
selection,cross_same_variable,79,35,0079_2.jpg,0035_3.jpg,0,0.055931535
selection,cross_same_variable,79,42,0079_2.jpg,0042_3.jpg,0,0.048658192
selection,cross_same_variable,79,43,0079_2.jpg,0043_3.jpg,0,-0.06727055
selection,cross_same_variable,79,60,0079_2.jpg,0060_3.jpg,0,0.18647222
selection,cross_same_variable,79,66,0079_2.jpg,0066_3.jpg,0,0.07203952
selection,cross_same_variable,79,67,0079_2.jpg,0067_3.jpg,0,0.09240608
selection,cross_same_variable,79,79,0079_2.jpg,0079_3.jpg,1,0.5051315
selection,cross_same_variable,79,86,0079_2.jpg,0086_3.jpg,0,-0.029243933
selection,cross_same_variable,79,87,0079_2.jpg,0087_3.jpg,0,-0.019642256
selection,cross_same_variable,79,89,0079_2.jpg,0089_3.jpg,0,-0.07743228
selection,cross_same_variable,79,91,0079_2.jpg,0091_3.jpg,0,0.051384643
selection,cross_same_variable,79,93,0079_2.jpg,0093_3.jpg,0,-0.23020539
selection,cross_same_variable,79,106,0079_2.jpg,0106_3.jpg,0,0.10014509
selection,cross_same_variable,79,109,0079_2.jpg,0109_3.jpg,0,-0.04164317
selection,cross_same_variable,79,114,0079_2.jpg,0114_3.jpg,0,-0.100940235
selection,cross_same_variable,79,130,0079_2.jpg,0130_3.jpg,0,0.13330737
selection,cross_same_variable,79,132,0079_2.jpg,0132_3.jpg,0,-0.13402613
selection,cross_same_variable,79,148,0079_2.jpg,0148_3.jpg,0,0.069512635
selection,cross_same_variable,79,154,0079_2.jpg,0154_3.jpg,0,0.03900002
selection,cross_same_variable,79,161,0079_2.jpg,0161_3.jpg,0,0.033078372
selection,cross_same_variable,79,200,0079_2.jpg,0200_3.jpg,0,0.058805663
selection,cross_same_variable,79,204,0079_2.jpg,0204_3.jpg,0,0.02811859
selection,cross_same_variable,79,216,0079_2.jpg,0216_3.jpg,0,0.037440192
selection,cross_same_variable,79,219,0079_2.jpg,0219_3.jpg,0,-0.0876037
selection,cross_same_variable,79,224,0079_2.jpg,0224_3.jpg,0,-0.13701224
selection,cross_same_variable,79,237,0079_2.jpg,0237_3.jpg,0,0.13007466
selection,cross_same_variable,79,239,0079_2.jpg,0239_3.jpg,0,0.024773162
selection,cross_same_variable,79,248,0079_2.jpg,0248_3.jpg,0,-0.057858136
selection,cross_same_variable,79,266,0079_2.jpg,0266_3.jpg,0,-0.054370068
selection,cross_same_variable,79,271,0079_2.jpg,0271_3.jpg,0,0.099233344
selection,cross_same_variable,79,279,0079_2.jpg,0279_3.jpg,0,0.11635184
selection,cross_same_variable,79,282,0079_2.jpg,0282_3.jpg,0,0.0061787143
selection,cross_same_variable,86,6,0086_2.jpg,0006_3.jpg,0,-0.18407449
selection,cross_same_variable,86,12,0086_2.jpg,0012_3.jpg,0,0.16782542
selection,cross_same_variable,86,15,0086_2.jpg,0015_3.jpg,0,0.07376164
selection,cross_same_variable,86,18,0086_2.jpg,0018_3.jpg,0,0.083559245
selection,cross_same_variable,86,35,0086_2.jpg,0035_3.jpg,0,0.015332017
selection,cross_same_variable,86,42,0086_2.jpg,0042_3.jpg,0,0.038288906
selection,cross_same_variable,86,43,0086_2.jpg,0043_3.jpg,0,0.047555663
selection,cross_same_variable,86,60,0086_2.jpg,0060_3.jpg,0,0.117651835
selection,cross_same_variable,86,66,0086_2.jpg,0066_3.jpg,0,0.15363936
selection,cross_same_variable,86,67,0086_2.jpg,0067_3.jpg,0,-0.03796565
selection,cross_same_variable,86,79,0086_2.jpg,0079_3.jpg,0,0.06897104
selection,cross_same_variable,86,86,0086_2.jpg,0086_3.jpg,1,0.5733142
selection,cross_same_variable,86,87,0086_2.jpg,0087_3.jpg,0,-0.09193218
selection,cross_same_variable,86,89,0086_2.jpg,0089_3.jpg,0,-0.07589696
selection,cross_same_variable,86,91,0086_2.jpg,0091_3.jpg,0,-0.16587695
selection,cross_same_variable,86,93,0086_2.jpg,0093_3.jpg,0,-0.11444163
selection,cross_same_variable,86,106,0086_2.jpg,0106_3.jpg,0,0.08284128
selection,cross_same_variable,86,109,0086_2.jpg,0109_3.jpg,0,-0.2073992
selection,cross_same_variable,86,114,0086_2.jpg,0114_3.jpg,0,-0.07587467
selection,cross_same_variable,86,130,0086_2.jpg,0130_3.jpg,0,0.17071441
selection,cross_same_variable,86,132,0086_2.jpg,0132_3.jpg,0,-0.24648191
selection,cross_same_variable,86,148,0086_2.jpg,0148_3.jpg,0,0.04534065
selection,cross_same_variable,86,154,0086_2.jpg,0154_3.jpg,0,-0.2001878
selection,cross_same_variable,86,161,0086_2.jpg,0161_3.jpg,0,0.17821741
selection,cross_same_variable,86,200,0086_2.jpg,0200_3.jpg,0,-0.1361663
selection,cross_same_variable,86,204,0086_2.jpg,0204_3.jpg,0,-0.10533488
selection,cross_same_variable,86,216,0086_2.jpg,0216_3.jpg,0,-0.07569162
selection,cross_same_variable,86,219,0086_2.jpg,0219_3.jpg,0,0.11916533
selection,cross_same_variable,86,224,0086_2.jpg,0224_3.jpg,0,0.27222416
selection,cross_same_variable,86,237,0086_2.jpg,0237_3.jpg,0,0.034251586
selection,cross_same_variable,86,239,0086_2.jpg,0239_3.jpg,0,-0.024058767
selection,cross_same_variable,86,248,0086_2.jpg,0248_3.jpg,0,-0.0024069706
selection,cross_same_variable,86,266,0086_2.jpg,0266_3.jpg,0,-0.12169259
selection,cross_same_variable,86,271,0086_2.jpg,0271_3.jpg,0,-0.16185294
selection,cross_same_variable,86,279,0086_2.jpg,0279_3.jpg,0,0.09245653
selection,cross_same_variable,86,282,0086_2.jpg,0282_3.jpg,0,0.0731545
selection,cross_same_variable,87,6,0087_2.jpg,0006_3.jpg,0,0.15223113
selection,cross_same_variable,87,12,0087_2.jpg,0012_3.jpg,0,-0.099566415
selection,cross_same_variable,87,15,0087_2.jpg,0015_3.jpg,0,-0.019453721
selection,cross_same_variable,87,18,0087_2.jpg,0018_3.jpg,0,-0.030958194
selection,cross_same_variable,87,35,0087_2.jpg,0035_3.jpg,0,0.074787006
selection,cross_same_variable,87,42,0087_2.jpg,0042_3.jpg,0,-0.08949866
selection,cross_same_variable,87,43,0087_2.jpg,0043_3.jpg,0,-0.09305869
selection,cross_same_variable,87,60,0087_2.jpg,0060_3.jpg,0,-0.024101123
selection,cross_same_variable,87,66,0087_2.jpg,0066_3.jpg,0,-0.07674711
selection,cross_same_variable,87,67,0087_2.jpg,0067_3.jpg,0,-0.28813612
selection,cross_same_variable,87,79,0087_2.jpg,0079_3.jpg,0,-0.11049038
selection,cross_same_variable,87,86,0087_2.jpg,0086_3.jpg,0,-0.22803265
selection,cross_same_variable,87,87,0087_2.jpg,0087_3.jpg,1,0.27556106
selection,cross_same_variable,87,89,0087_2.jpg,0089_3.jpg,0,0.01048395
selection,cross_same_variable,87,91,0087_2.jpg,0091_3.jpg,0,0.09167458
selection,cross_same_variable,87,93,0087_2.jpg,0093_3.jpg,0,0.10977088
selection,cross_same_variable,87,106,0087_2.jpg,0106_3.jpg,0,-0.004874967
selection,cross_same_variable,87,109,0087_2.jpg,0109_3.jpg,0,-0.095341064
selection,cross_same_variable,87,114,0087_2.jpg,0114_3.jpg,0,-0.04124467
selection,cross_same_variable,87,130,0087_2.jpg,0130_3.jpg,0,0.006231919
selection,cross_same_variable,87,132,0087_2.jpg,0132_3.jpg,0,0.24482049
selection,cross_same_variable,87,148,0087_2.jpg,0148_3.jpg,0,0.08824106
selection,cross_same_variable,87,154,0087_2.jpg,0154_3.jpg,0,0.0675832
selection,cross_same_variable,87,161,0087_2.jpg,0161_3.jpg,0,-0.11745231
selection,cross_same_variable,87,200,0087_2.jpg,0200_3.jpg,0,0.19111507
selection,cross_same_variable,87,204,0087_2.jpg,0204_3.jpg,0,0.19028907
selection,cross_same_variable,87,216,0087_2.jpg,0216_3.jpg,0,0.23626159
selection,cross_same_variable,87,219,0087_2.jpg,0219_3.jpg,0,-0.18623671
selection,cross_same_variable,87,224,0087_2.jpg,0224_3.jpg,0,-0.10168103
selection,cross_same_variable,87,237,0087_2.jpg,0237_3.jpg,0,-0.06818378
selection,cross_same_variable,87,239,0087_2.jpg,0239_3.jpg,0,0.087001175
selection,cross_same_variable,87,248,0087_2.jpg,0248_3.jpg,0,0.126331
selection,cross_same_variable,87,266,0087_2.jpg,0266_3.jpg,0,-0.047967948
selection,cross_same_variable,87,271,0087_2.jpg,0271_3.jpg,0,-0.051718637
selection,cross_same_variable,87,279,0087_2.jpg,0279_3.jpg,0,0.023504687
selection,cross_same_variable,87,282,0087_2.jpg,0282_3.jpg,0,-0.053826466
selection,cross_same_variable,89,6,0089_2.jpg,0006_3.jpg,0,-0.14421572
selection,cross_same_variable,89,12,0089_2.jpg,0012_3.jpg,0,0.06791463
selection,cross_same_variable,89,15,0089_2.jpg,0015_3.jpg,0,0.1252941
selection,cross_same_variable,89,18,0089_2.jpg,0018_3.jpg,0,0.05034466
selection,cross_same_variable,89,35,0089_2.jpg,0035_3.jpg,0,0.049021807
selection,cross_same_variable,89,42,0089_2.jpg,0042_3.jpg,0,-0.014760481
selection,cross_same_variable,89,43,0089_2.jpg,0043_3.jpg,0,0.051776364
selection,cross_same_variable,89,60,0089_2.jpg,0060_3.jpg,0,0.0856335
selection,cross_same_variable,89,66,0089_2.jpg,0066_3.jpg,0,-0.039640367
selection,cross_same_variable,89,67,0089_2.jpg,0067_3.jpg,0,-0.09964277
selection,cross_same_variable,89,79,0089_2.jpg,0079_3.jpg,0,-0.10194601
selection,cross_same_variable,89,86,0089_2.jpg,0086_3.jpg,0,-0.026031926
selection,cross_same_variable,89,87,0089_2.jpg,0087_3.jpg,0,-0.054960933
selection,cross_same_variable,89,89,0089_2.jpg,0089_3.jpg,1,0.109495014
selection,cross_same_variable,89,91,0089_2.jpg,0091_3.jpg,0,0.11153294
selection,cross_same_variable,89,93,0089_2.jpg,0093_3.jpg,0,-0.06048485
selection,cross_same_variable,89,106,0089_2.jpg,0106_3.jpg,0,0.12429003
selection,cross_same_variable,89,109,0089_2.jpg,0109_3.jpg,0,0.17392702
selection,cross_same_variable,89,114,0089_2.jpg,0114_3.jpg,0,0.114570156
selection,cross_same_variable,89,130,0089_2.jpg,0130_3.jpg,0,0.18646686
selection,cross_same_variable,89,132,0089_2.jpg,0132_3.jpg,0,0.005171504
selection,cross_same_variable,89,148,0089_2.jpg,0148_3.jpg,0,-0.077231735
selection,cross_same_variable,89,154,0089_2.jpg,0154_3.jpg,0,0.069400914
selection,cross_same_variable,89,161,0089_2.jpg,0161_3.jpg,0,0.028349213
selection,cross_same_variable,89,200,0089_2.jpg,0200_3.jpg,0,-0.0056019593
selection,cross_same_variable,89,204,0089_2.jpg,0204_3.jpg,0,-0.017858338
selection,cross_same_variable,89,216,0089_2.jpg,0216_3.jpg,0,-0.055115998
selection,cross_same_variable,89,219,0089_2.jpg,0219_3.jpg,0,-0.010646105
selection,cross_same_variable,89,224,0089_2.jpg,0224_3.jpg,0,0.02350856
selection,cross_same_variable,89,237,0089_2.jpg,0237_3.jpg,0,0.03200504
selection,cross_same_variable,89,239,0089_2.jpg,0239_3.jpg,0,0.13603318
selection,cross_same_variable,89,248,0089_2.jpg,0248_3.jpg,0,-0.075913854
selection,cross_same_variable,89,266,0089_2.jpg,0266_3.jpg,0,-0.0068727024
selection,cross_same_variable,89,271,0089_2.jpg,0271_3.jpg,0,-0.004085212
selection,cross_same_variable,89,279,0089_2.jpg,0279_3.jpg,0,0.058543943
selection,cross_same_variable,89,282,0089_2.jpg,0282_3.jpg,0,-0.014230154
selection,cross_same_variable,91,6,0091_2.jpg,0006_3.jpg,0,0.13855037
selection,cross_same_variable,91,12,0091_2.jpg,0012_3.jpg,0,0.026372569
selection,cross_same_variable,91,15,0091_2.jpg,0015_3.jpg,0,-0.17312121
selection,cross_same_variable,91,18,0091_2.jpg,0018_3.jpg,0,0.055961847
selection,cross_same_variable,91,35,0091_2.jpg,0035_3.jpg,0,0.07738912
selection,cross_same_variable,91,42,0091_2.jpg,0042_3.jpg,0,-0.0042479187
selection,cross_same_variable,91,43,0091_2.jpg,0043_3.jpg,0,0.21476693
selection,cross_same_variable,91,60,0091_2.jpg,0060_3.jpg,0,-0.11723929
selection,cross_same_variable,91,66,0091_2.jpg,0066_3.jpg,0,0.014088541
selection,cross_same_variable,91,67,0091_2.jpg,0067_3.jpg,0,0.041916817
selection,cross_same_variable,91,79,0091_2.jpg,0079_3.jpg,0,-0.00038486347
selection,cross_same_variable,91,86,0091_2.jpg,0086_3.jpg,0,0.012127349
selection,cross_same_variable,91,87,0091_2.jpg,0087_3.jpg,0,0.10400818
selection,cross_same_variable,91,89,0091_2.jpg,0089_3.jpg,0,-0.10019713
selection,cross_same_variable,91,91,0091_2.jpg,0091_3.jpg,1,0.056628972
selection,cross_same_variable,91,93,0091_2.jpg,0093_3.jpg,0,-0.014333135
selection,cross_same_variable,91,106,0091_2.jpg,0106_3.jpg,0,0.08825359
selection,cross_same_variable,91,109,0091_2.jpg,0109_3.jpg,0,0.15406983
selection,cross_same_variable,91,114,0091_2.jpg,0114_3.jpg,0,-0.31555605
selection,cross_same_variable,91,130,0091_2.jpg,0130_3.jpg,0,-0.03510929
selection,cross_same_variable,91,132,0091_2.jpg,0132_3.jpg,0,-0.029757634
selection,cross_same_variable,91,148,0091_2.jpg,0148_3.jpg,0,-0.016358536
selection,cross_same_variable,91,154,0091_2.jpg,0154_3.jpg,0,-0.046547692
selection,cross_same_variable,91,161,0091_2.jpg,0161_3.jpg,0,-0.026533883
selection,cross_same_variable,91,200,0091_2.jpg,0200_3.jpg,0,-0.016488917
selection,cross_same_variable,91,204,0091_2.jpg,0204_3.jpg,0,-0.0255575
selection,cross_same_variable,91,216,0091_2.jpg,0216_3.jpg,0,0.06839529
selection,cross_same_variable,91,219,0091_2.jpg,0219_3.jpg,0,-0.10645658
selection,cross_same_variable,91,224,0091_2.jpg,0224_3.jpg,0,0.22485198
selection,cross_same_variable,91,237,0091_2.jpg,0237_3.jpg,0,0.06820325
selection,cross_same_variable,91,239,0091_2.jpg,0239_3.jpg,0,-0.16179568
selection,cross_same_variable,91,248,0091_2.jpg,0248_3.jpg,0,0.13440171
selection,cross_same_variable,91,266,0091_2.jpg,0266_3.jpg,0,-0.04983025
selection,cross_same_variable,91,271,0091_2.jpg,0271_3.jpg,0,-0.118211016
selection,cross_same_variable,91,279,0091_2.jpg,0279_3.jpg,0,0.034737147
selection,cross_same_variable,91,282,0091_2.jpg,0282_3.jpg,0,0.15565647
selection,cross_same_variable,93,6,0093_2.jpg,0006_3.jpg,0,0.03164663
selection,cross_same_variable,93,12,0093_2.jpg,0012_3.jpg,0,0.105916895
selection,cross_same_variable,93,15,0093_2.jpg,0015_3.jpg,0,-0.079227746
selection,cross_same_variable,93,18,0093_2.jpg,0018_3.jpg,0,-0.0075471764
selection,cross_same_variable,93,35,0093_2.jpg,0035_3.jpg,0,0.20694768
selection,cross_same_variable,93,42,0093_2.jpg,0042_3.jpg,0,0.21867724
selection,cross_same_variable,93,43,0093_2.jpg,0043_3.jpg,0,-0.029525701
selection,cross_same_variable,93,60,0093_2.jpg,0060_3.jpg,0,-0.16498236
selection,cross_same_variable,93,66,0093_2.jpg,0066_3.jpg,0,-0.059165295
selection,cross_same_variable,93,67,0093_2.jpg,0067_3.jpg,0,0.2158684
selection,cross_same_variable,93,79,0093_2.jpg,0079_3.jpg,0,-0.08954174
selection,cross_same_variable,93,86,0093_2.jpg,0086_3.jpg,0,-0.06808109
selection,cross_same_variable,93,87,0093_2.jpg,0087_3.jpg,0,0.04132949
selection,cross_same_variable,93,89,0093_2.jpg,0089_3.jpg,0,-0.17127505
selection,cross_same_variable,93,91,0093_2.jpg,0091_3.jpg,0,-0.12238072
selection,cross_same_variable,93,93,0093_2.jpg,0093_3.jpg,1,0.060582973
selection,cross_same_variable,93,106,0093_2.jpg,0106_3.jpg,0,-0.032304782
selection,cross_same_variable,93,109,0093_2.jpg,0109_3.jpg,0,0.018658653
selection,cross_same_variable,93,114,0093_2.jpg,0114_3.jpg,0,-0.17273277
selection,cross_same_variable,93,130,0093_2.jpg,0130_3.jpg,0,0.07076959
selection,cross_same_variable,93,132,0093_2.jpg,0132_3.jpg,0,0.24089971
selection,cross_same_variable,93,148,0093_2.jpg,0148_3.jpg,0,0.09790555
selection,cross_same_variable,93,154,0093_2.jpg,0154_3.jpg,0,-0.18064505
selection,cross_same_variable,93,161,0093_2.jpg,0161_3.jpg,0,-0.09434826
selection,cross_same_variable,93,200,0093_2.jpg,0200_3.jpg,0,0.26453307
selection,cross_same_variable,93,204,0093_2.jpg,0204_3.jpg,0,-0.0040895566
selection,cross_same_variable,93,216,0093_2.jpg,0216_3.jpg,0,-0.0009200033
selection,cross_same_variable,93,219,0093_2.jpg,0219_3.jpg,0,0.015563736
selection,cross_same_variable,93,224,0093_2.jpg,0224_3.jpg,0,0.01154924
selection,cross_same_variable,93,237,0093_2.jpg,0237_3.jpg,0,-0.03483852
selection,cross_same_variable,93,239,0093_2.jpg,0239_3.jpg,0,0.111326054
selection,cross_same_variable,93,248,0093_2.jpg,0248_3.jpg,0,0.25207338
selection,cross_same_variable,93,266,0093_2.jpg,0266_3.jpg,0,-0.09369296
selection,cross_same_variable,93,271,0093_2.jpg,0271_3.jpg,0,0.045876257
selection,cross_same_variable,93,279,0093_2.jpg,0279_3.jpg,0,-0.23962529
selection,cross_same_variable,93,282,0093_2.jpg,0282_3.jpg,0,-0.17442885
selection,cross_same_variable,106,6,0106_2.jpg,0006_3.jpg,0,0.25053066
selection,cross_same_variable,106,12,0106_2.jpg,0012_3.jpg,0,0.021467106
selection,cross_same_variable,106,15,0106_2.jpg,0015_3.jpg,0,0.13986175
selection,cross_same_variable,106,18,0106_2.jpg,0018_3.jpg,0,0.120465636
selection,cross_same_variable,106,35,0106_2.jpg,0035_3.jpg,0,0.09640471
selection,cross_same_variable,106,42,0106_2.jpg,0042_3.jpg,0,0.07639934
selection,cross_same_variable,106,43,0106_2.jpg,0043_3.jpg,0,-0.020329976
selection,cross_same_variable,106,60,0106_2.jpg,0060_3.jpg,0,-0.0035280492
selection,cross_same_variable,106,66,0106_2.jpg,0066_3.jpg,0,0.006413784
selection,cross_same_variable,106,67,0106_2.jpg,0067_3.jpg,0,0.0780742
selection,cross_same_variable,106,79,0106_2.jpg,0079_3.jpg,0,0.30092296
selection,cross_same_variable,106,86,0106_2.jpg,0086_3.jpg,0,-0.04089655
selection,cross_same_variable,106,87,0106_2.jpg,0087_3.jpg,0,-0.089541905
selection,cross_same_variable,106,89,0106_2.jpg,0089_3.jpg,0,-0.15079372
selection,cross_same_variable,106,91,0106_2.jpg,0091_3.jpg,0,-0.13681097
selection,cross_same_variable,106,93,0106_2.jpg,0093_3.jpg,0,0.07585167
selection,cross_same_variable,106,106,0106_2.jpg,0106_3.jpg,1,0.47894487
selection,cross_same_variable,106,109,0106_2.jpg,0109_3.jpg,0,0.037162893
selection,cross_same_variable,106,114,0106_2.jpg,0114_3.jpg,0,-0.09962022
selection,cross_same_variable,106,130,0106_2.jpg,0130_3.jpg,0,0.08329506
selection,cross_same_variable,106,132,0106_2.jpg,0132_3.jpg,0,-0.07519373
selection,cross_same_variable,106,148,0106_2.jpg,0148_3.jpg,0,-0.098653734
selection,cross_same_variable,106,154,0106_2.jpg,0154_3.jpg,0,-0.037496045
selection,cross_same_variable,106,161,0106_2.jpg,0161_3.jpg,0,0.066431805
selection,cross_same_variable,106,200,0106_2.jpg,0200_3.jpg,0,-0.10743302
selection,cross_same_variable,106,204,0106_2.jpg,0204_3.jpg,0,-0.088026434
selection,cross_same_variable,106,216,0106_2.jpg,0216_3.jpg,0,-0.13177241
selection,cross_same_variable,106,219,0106_2.jpg,0219_3.jpg,0,-0.14725974
selection,cross_same_variable,106,224,0106_2.jpg,0224_3.jpg,0,-0.037097145
selection,cross_same_variable,106,237,0106_2.jpg,0237_3.jpg,0,0.14880906
selection,cross_same_variable,106,239,0106_2.jpg,0239_3.jpg,0,-0.07648958
selection,cross_same_variable,106,248,0106_2.jpg,0248_3.jpg,0,-0.105911985
selection,cross_same_variable,106,266,0106_2.jpg,0266_3.jpg,0,-0.06451434
selection,cross_same_variable,106,271,0106_2.jpg,0271_3.jpg,0,0.1477626
selection,cross_same_variable,106,279,0106_2.jpg,0279_3.jpg,0,0.110918984
selection,cross_same_variable,106,282,0106_2.jpg,0282_3.jpg,0,0.4526037
