role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label,cls_cosine,foreground_mean_cosine,symmetric_nearest_token,arabic_to_english_nearest,english_to_arabic_nearest,arabic_token_count,english_token_count,mean_token_count,token_count_ratio
exploration,cross_variable_same,264,105,0264_1.jpg,0105_4.jpg,0,0.5354222655296326,0.7943390011787415,0.77686607837677,0.788735032081604,0.7649970650672913,241,600,420.5,0.40166666666666667
exploration,cross_variable_same,264,167,0264_1.jpg,0167_4.jpg,0,0.5671829581260681,0.7927001714706421,0.7752722501754761,0.7871102690696716,0.7634342312812805,241,673,457.0,0.35809806835066865
exploration,cross_variable_same,264,188,0264_1.jpg,0188_4.jpg,0,0.569453239440918,0.8202382326126099,0.8028903007507324,0.802873432636261,0.8029072284698486,241,351,296.0,0.6866096866096866
exploration,cross_variable_same,264,201,0264_1.jpg,0201_4.jpg,0,0.5823853015899658,0.8255812525749207,0.8140933513641357,0.8158767223358154,0.8123100399971008,241,437,339.0,0.551487414187643
exploration,cross_variable_same,264,226,0264_1.jpg,0226_4.jpg,0,0.582271933555603,0.8273301124572754,0.8072779774665833,0.8123025298118591,0.8022534251213074,241,497,369.0,0.48490945674044267
exploration,cross_variable_same,264,260,0264_1.jpg,0260_4.jpg,0,0.608723521232605,0.8374711275100708,0.8219600915908813,0.8239924907684326,0.8199276924133301,241,482,361.5,0.5
exploration,cross_variable_same,265,265,0265_1.jpg,0265_4.jpg,1,0.6638514399528503,0.7733432054519653,0.7559581398963928,0.7633844614028931,0.7485318183898926,175,290,232.5,0.603448275862069
exploration,cross_variable_same,265,8,0265_1.jpg,0008_4.jpg,0,0.5121539831161499,0.7133707404136658,0.7064336538314819,0.7323364019393921,0.6805309057235718,175,543,359.0,0.32228360957642727
exploration,cross_variable_same,265,11,0265_1.jpg,0011_4.jpg,0,0.560904860496521,0.7774947285652161,0.7586551904678345,0.7639896273612976,0.7533207535743713,175,389,282.0,0.4498714652956298
exploration,cross_variable_same,265,46,0265_1.jpg,0046_4.jpg,0,0.6121026277542114,0.76146399974823,0.7393795251846313,0.7479360699653625,0.7308229207992554,175,374,274.5,0.4679144385026738
exploration,cross_variable_same,265,105,0265_1.jpg,0105_4.jpg,0,0.48172175884246826,0.7060971260070801,0.6994450092315674,0.720402717590332,0.678487241268158,175,600,387.5,0.2916666666666667
exploration,cross_variable_same,265,106,0265_1.jpg,0106_4.jpg,0,0.5161845088005066,0.7747634053230286,0.7586508989334106,0.7588520050048828,0.7584497332572937,175,368,271.5,0.47554347826086957
exploration,cross_variable_same,265,168,0265_1.jpg,0168_4.jpg,0,0.5475247502326965,0.7232083082199097,0.7178264260292053,0.7354325652122498,0.7002202868461609,175,613,394.0,0.28548123980424145
exploration,cross_variable_same,265,189,0265_1.jpg,0189_4.jpg,0,0.5187184810638428,0.7292698621749878,0.7119642496109009,0.7200018167495728,0.7039267420768738,175,393,284.0,0.44529262086513993
exploration,cross_variable_same,265,203,0265_1.jpg,0203_4.jpg,0,0.6024900674819946,0.7766778469085693,0.7616851329803467,0.7649598717689514,0.7584103941917419,175,352,263.5,0.4971590909090909
exploration,cross_variable_same,265,227,0265_1.jpg,0227_4.jpg,0,0.48317408561706543,0.7139255404472351,0.7017502784729004,0.7170541286468506,0.6864463686943054,175,572,373.5,0.30594405594405594
exploration,cross_variable_same,265,261,0265_1.jpg,0261_4.jpg,0,0.525420606136322,0.73206627368927,0.7145882248878479,0.7266589403152466,0.7025175094604492,175,484,329.5,0.3615702479338843
exploration,cross_variable_same,266,266,0266_1.jpg,0266_4.jpg,1,0.47441864013671875,0.7252223491668701,0.7233084440231323,0.7414756417274475,0.7051412463188171,253,477,365.0,0.5303983228511531
exploration,cross_variable_same,266,11,0266_1.jpg,0011_4.jpg,0,0.45432794094085693,0.7565892934799194,0.7500484585762024,0.7519663572311401,0.7481305599212646,253,389,321.0,0.6503856041131105
exploration,cross_variable_same,266,12,0266_1.jpg,0012_4.jpg,0,0.44615769386291504,0.7469314336776733,0.7494232654571533,0.7508236169815063,0.7480229735374451,253,382,317.5,0.662303664921466
exploration,cross_variable_same,266,47,0266_1.jpg,0047_4.jpg,0,0.44619858264923096,0.7514775991439819,0.7614718675613403,0.7611038088798523,0.7618398666381836,253,397,325.0,0.6372795969773299
exploration,cross_variable_same,266,106,0266_1.jpg,0106_4.jpg,0,0.4359789490699768,0.7620835304260254,0.7612780928611755,0.7617886066436768,0.7607675790786743,253,368,310.5,0.6875
exploration,cross_variable_same,266,107,0266_1.jpg,0107_4.jpg,0,0.37452220916748047,0.7097784876823425,0.7106896638870239,0.7147031426429749,0.706676185131073,253,417,335.0,0.6067146282973621
exploration,cross_variable_same,266,169,0266_1.jpg,0169_4.jpg,0,0.4058724641799927,0.7154587507247925,0.7142166495323181,0.7186368703842163,0.7097964286804199,253,510,381.5,0.49607843137254903
exploration,cross_variable_same,266,191,0266_1.jpg,0191_4.jpg,0,0.3695792257785797,0.7062041759490967,0.7123798727989197,0.7130494117736816,0.7117103338241577,253,450,351.5,0.5622222222222222
exploration,cross_variable_same,266,204,0266_1.jpg,0204_4.jpg,0,0.4406315088272095,0.7021945118904114,0.7129467725753784,0.7384155988693237,0.6874778866767883,253,408,330.5,0.6200980392156863
exploration,cross_variable_same,266,228,0266_1.jpg,0228_4.jpg,0,0.4072688817977905,0.7066813707351685,0.719056248664856,0.7321717739105225,0.7059406638145447,253,541,397.0,0.4676524953789279
exploration,cross_variable_same,266,262,0266_1.jpg,0262_4.jpg,0,0.43772488832473755,0.7237877249717712,0.7158880829811096,0.7241325974464417,0.7076435685157776,253,443,348.0,0.5711060948081265
exploration,cross_variable_same,267,267,0267_1.jpg,0267_4.jpg,1,0.45289576053619385,0.6986609697341919,0.7018072605133057,0.7179840803146362,0.6856304407119751,305,492,398.5,0.6199186991869918
exploration,cross_variable_same,267,12,0267_1.jpg,0012_4.jpg,0,0.49042338132858276,0.7493158578872681,0.7534270882606506,0.754586935043335,0.7522672414779663,305,382,343.5,0.7984293193717278
exploration,cross_variable_same,267,15,0267_1.jpg,0015_4.jpg,0,0.4658793807029724,0.7611383199691772,0.7603838443756104,0.7600144147872925,0.7607532143592834,305,421,363.0,0.7244655581947743
exploration,cross_variable_same,267,49,0267_1.jpg,0049_4.jpg,0,0.3998018503189087,0.666954517364502,0.6810061931610107,0.7002027630805969,0.6618095636367798,305,514,409.5,0.5933852140077821
exploration,cross_variable_same,267,107,0267_1.jpg,0107_4.jpg,0,0.3979717493057251,0.7052996754646301,0.7086036801338196,0.7112994194030762,0.705907940864563,305,417,361.0,0.7314148681055156
exploration,cross_variable_same,267,109,0267_1.jpg,0109_4.jpg,0,0.4561637341976166,0.7159785628318787,0.7133859395980835,0.7150030136108398,0.7117688655853271,305,399,352.0,0.7644110275689223
exploration,cross_variable_same,267,171,0267_1.jpg,0171_4.jpg,0,0.3922955393791199,0.6954795718193054,0.6952915787696838,0.6948463320732117,0.695736825466156,305,495,400.0,0.6161616161616161
exploration,cross_variable_same,267,192,0267_1.jpg,0192_4.jpg,0,0.4290729761123657,0.7150670886039734,0.707595705986023,0.7057086825370789,0.7094827890396118,305,404,354.5,0.754950495049505
exploration,cross_variable_same,267,206,0267_1.jpg,0206_4.jpg,0,0.41104793548583984,0.706864058971405,0.7175264358520508,0.7225890755653381,0.7124638557434082,305,477,391.0,0.639412997903564
exploration,cross_variable_same,267,229,0267_1.jpg,0229_4.jpg,0,0.4622300863265991,0.7117940783500671,0.7144633531570435,0.7248167395591736,0.7041099667549133,305,446,375.5,0.6838565022421524
exploration,cross_variable_same,267,263,0267_1.jpg,0263_4.jpg,0,0.4450226426124573,0.6918879151344299,0.6953307390213013,0.701647937297821,0.6890134811401367,305,482,393.5,0.6327800829875518
exploration,cross_variable_same,271,271,0271_1.jpg,0271_4.jpg,1,0.5613722801208496,0.7684464454650879,0.7603033781051636,0.761559784412384,0.7590469717979431,230,453,341.5,0.5077262693156733
exploration,cross_variable_same,271,15,0271_1.jpg,0015_4.jpg,0,0.5183877944946289,0.7816758155822754,0.769158124923706,0.7689743638038635,0.7693419456481934,230,421,325.5,0.5463182897862233
exploration,cross_variable_same,271,18,0271_1.jpg,0018_4.jpg,0,0.44611403346061707,0.7115594148635864,0.7178188562393188,0.7167556881904602,0.7188820838928223,230,604,417.0,0.38079470198675497
exploration,cross_variable_same,271,55,0271_1.jpg,0055_4.jpg,0,0.47325241565704346,0.7329789400100708,0.7401255369186401,0.743895411491394,0.736355721950531,230,451,340.5,0.5099778270509978
exploration,cross_variable_same,271,109,0271_1.jpg,0109_4.jpg,0,0.5520104169845581,0.7577992677688599,0.7465632557868958,0.7472553849220276,0.7458711266517639,230,399,314.5,0.5764411027568922
exploration,cross_variable_same,271,110,0271_1.jpg,0110_4.jpg,0,0.45322921872138977,0.7213044166564941,0.7379304766654968,0.744147777557373,0.7317131757736206,230,651,440.5,0.3533026113671275
exploration,cross_variable_same,271,172,0271_1.jpg,0172_4.jpg,0,0.5312560200691223,0.7555656433105469,0.7385934591293335,0.7394611239433289,0.7377257943153381,230,365,297.5,0.6301369863013698
exploration,cross_variable_same,271,196,0271_1.jpg,0196_4.jpg,0,0.5046112537384033,0.7343697547912598,0.7258051633834839,0.7261314392089844,0.7254788875579834,230,402,316.0,0.572139303482587
exploration,cross_variable_same,271,207,0271_1.jpg,0207_4.jpg,0,0.519432544708252,0.7514488101005554,0.7340561151504517,0.7302010655403137,0.7379112243652344,230,368,299.0,0.625
exploration,cross_variable_same,271,231,0271_1.jpg,0231_4.jpg,0,0.48289236426353455,0.758590042591095,0.7524110078811646,0.7478561997413635,0.7569657564163208,230,466,348.0,0.49356223175965663
exploration,cross_variable_same,271,264,0271_1.jpg,0264_4.jpg,0,0.54839688539505,0.7692545652389526,0.7518564462661743,0.7558478713035583,0.7478650212287903,230,522,376.0,0.44061302681992337
exploration,cross_variable_same,272,272,0272_1.jpg,0272_4.jpg,1,0.6498125791549683,0.8129221200942993,0.7907936573028564,0.7892098426818848,0.7923774719238281,233,325,279.0,0.7169230769230769
exploration,cross_variable_same,272,18,0272_1.jpg,0018_4.jpg,0,0.4650686979293823,0.7148261070251465,0.7123873829841614,0.7201913595199585,0.7045834064483643,233,604,418.5,0.38576158940397354
exploration,cross_variable_same,272,19,0272_1.jpg,0019_4.jpg,0,0.49467024207115173,0.7486400604248047,0.7386296987533569,0.7423843741416931,0.7348750829696655,233,479,356.0,0.48643006263048016
exploration,cross_variable_same,272,56,0272_1.jpg,0056_4.jpg,0,0.5863375663757324,0.7722211480140686,0.7667115926742554,0.7750245332717896,0.7583985924720764,233,454,343.5,0.513215859030837
exploration,cross_variable_same,272,110,0272_1.jpg,0110_4.jpg,0,0.4749395251274109,0.7343977093696594,0.7281566858291626,0.7478590607643127,0.7084543704986572,233,651,442.0,0.3579109062980031
exploration,cross_variable_same,272,114,0272_1.jpg,0114_4.jpg,0,0.5561093091964722,0.7860943078994751,0.7697051167488098,0.7699345946311951,0.7694756388664246,233,379,306.0,0.6147757255936676
exploration,cross_variable_same,272,178,0272_1.jpg,0178_4.jpg,0,0.563093900680542,0.7767798900604248,0.7619378566741943,0.7662943601608276,0.7575812935829163,233,478,355.5,0.4874476987447699
exploration,cross_variable_same,272,197,0272_1.jpg,0197_4.jpg,0,0.52585369348526,0.7535511255264282,0.750287652015686,0.7616264224052429,0.7389488816261292,233,566,399.5,0.411660777385159
exploration,cross_variable_same,272,208,0272_1.jpg,0208_4.jpg,0,0.5321164131164551,0.7428512573242188,0.7431754469871521,0.7526893615722656,0.7336615324020386,233,485,359.0,0.48041237113402063
exploration,cross_variable_same,272,232,0272_1.jpg,0232_4.jpg,0,0.5803189277648926,0.7502844333648682,0.7406147718429565,0.7520588636398315,0.7291706800460815,233,508,370.5,0.45866141732283466
exploration,cross_variable_same,272,265,0272_1.jpg,0265_4.jpg,0,0.6335738301277161,0.780820369720459,0.7614043951034546,0.7664428949356079,0.756365954875946,233,290,261.5,0.803448275862069
exploration,cross_variable_same,273,273,0273_1.jpg,0273_4.jpg,1,0.6131325960159302,0.8335720300674438,0.8041063547134399,0.8023248910903931,0.8058878183364868,265,405,335.0,0.654320987654321
exploration,cross_variable_same,273,19,0273_1.jpg,0019_4.jpg,0,0.5674957036972046,0.8058786988258362,0.7799626588821411,0.7808057069778442,0.779119610786438,265,479,372.0,0.5532359081419624
exploration,cross_variable_same,273,20,0273_1.jpg,0020_4.jpg,0,0.5550224781036377,0.7838277816772461,0.7551292181015015,0.7629148960113525,0.7473435997962952,265,492,378.5,0.5386178861788617
exploration,cross_variable_same,273,57,0273_1.jpg,0057_4.jpg,0,0.5722262263298035,0.7611685991287231,0.7462788820266724,0.7559270858764648,0.7366306781768799,265,425,345.0,0.6235294117647059
exploration,cross_variable_same,273,114,0273_1.jpg,0114_4.jpg,0,0.6048880815505981,0.840531587600708,0.8119074106216431,0.8130406737327576,0.8107742071151733,265,379,322.0,0.6992084432717678
exploration,cross_variable_same,273,116,0273_1.jpg,0116_4.jpg,0,0.5489983558654785,0.7957391738891602,0.7766251564025879,0.7774174809455872,0.7758328914642334,265,633,449.0,0.4186413902053712
exploration,cross_variable_same,273,179,0273_1.jpg,0179_4.jpg,0,0.5054028034210205,0.7940382957458496,0.7815883159637451,0.7917068600654602,0.7714698314666748,265,543,404.0,0.4880294659300184
exploration,cross_variable_same,273,198,0273_1.jpg,0198_4.jpg,0,0.5212000012397766,0.7860767245292664,0.762049674987793,0.7626001834869385,0.7614992260932922,265,422,343.5,0.6279620853080569
exploration,cross_variable_same,273,209,0273_1.jpg,0209_4.jpg,0,0.6084524989128113,0.834434986114502,0.8152535557746887,0.8166751265525818,0.8138319849967957,265,348,306.5,0.7614942528735632
exploration,cross_variable_same,273,234,0273_1.jpg,0234_4.jpg,0,0.5385236144065857,0.7871503829956055,0.778847336769104,0.7807027697563171,0.7769919037818909,265,443,354.0,0.5981941309255079
exploration,cross_variable_same,273,266,0273_1.jpg,0266_4.jpg,0,0.5649338960647583,0.7718165516853333,0.7517566680908203,0.7653124928474426,0.738200843334198,265,477,371.0,0.5555555555555556
exploration,cross_variable_same,274,274,0274_1.jpg,0274_4.jpg,1,0.4915824830532074,0.7660139799118042,0.7622061371803284,0.7628344297409058,0.761577844619751,258,392,325.0,0.6581632653061225
exploration,cross_variable_same,274,20,0274_1.jpg,0020_4.jpg,0,0.43555834889411926,0.7279177308082581,0.7299566864967346,0.733188271522522,0.7267251014709473,258,492,375.0,0.524390243902439
exploration,cross_variable_same,274,21,0274_1.jpg,0021_4.jpg,0,0.4639812409877777,0.7329931259155273,0.7341577410697937,0.7363227605819702,0.7319927215576172,258,339,298.5,0.7610619469026548
exploration,cross_variable_same,274,59,0274_1.jpg,0059_4.jpg,0,0.47514158487319946,0.7381117343902588,0.7371838092803955,0.7410919666290283,0.7332755923271179,258,396,327.0,0.6515151515151515
exploration,cross_variable_same,274,116,0274_1.jpg,0116_4.jpg,0,0.4635101556777954,0.731927752494812,0.7449649572372437,0.7450702786445618,0.7448596358299255,258,633,445.5,0.4075829383886256
exploration,cross_variable_same,274,118,0274_1.jpg,0118_4.jpg,0,0.4678482711315155,0.7330570220947266,0.7383801937103271,0.7453827261924744,0.7313776612281799,258,504,381.0,0.5119047619047619
exploration,cross_variable_same,274,180,0274_1.jpg,0180_4.jpg,0,0.4738779366016388,0.7420073747634888,0.7450754642486572,0.7459108829498291,0.7442399859428406,258,443,350.5,0.582392776523702
exploration,cross_variable_same,274,199,0274_1.jpg,0199_4.jpg,0,0.4658559560775757,0.7367590665817261,0.7429032325744629,0.7446094751358032,0.7411969304084778,258,539,398.5,0.47866419294990725
exploration,cross_variable_same,274,211,0274_1.jpg,0211_4.jpg,0,0.44710972905158997,0.7275713682174683,0.7293797135353088,0.7326480746269226,0.7261113524436951,258,530,394.0,0.4867924528301887
exploration,cross_variable_same,274,235,0274_1.jpg,0235_4.jpg,0,0.4477658271789551,0.7395129203796387,0.7428615093231201,0.7429751753807068,0.7427479028701782,258,424,341.0,0.6084905660377359
exploration,cross_variable_same,274,267,0274_1.jpg,0267_4.jpg,0,0.4596561789512634,0.7257702350616455,0.7206118702888489,0.7312666773796082,0.7099570631980896,258,492,375.0,0.524390243902439
exploration,cross_variable_same,276,276,0276_1.jpg,0276_4.jpg,1,0.6562250852584839,0.8144721388816833,0.7974005937576294,0.8061733841896057,0.7886278033256531,267,530,398.5,0.5037735849056604
exploration,cross_variable_same,276,21,0276_1.jpg,0021_4.jpg,0,0.5621728301048279,0.8145565986633301,0.7985477447509766,0.7958790063858032,0.8012164235115051,267,339,303.0,0.7876106194690266
exploration,cross_variable_same,276,22,0276_1.jpg,0022_4.jpg,0,0.5904468894004822,0.7873662710189819,0.7730249762535095,0.7836090326309204,0.7624409198760986,267,449,358.0,0.5946547884187082
exploration,cross_variable_same,276,60,0276_1.jpg,0060_4.jpg,0,0.5699062943458557,0.833054780960083,0.8227148652076721,0.8184848427772522,0.826944887638092,267,363,315.0,0.7355371900826446
exploration,cross_variable_same,276,118,0276_1.jpg,0118_4.jpg,0,0.6347244381904602,0.8036909103393555,0.7874845266342163,0.796665370464325,0.7783036828041077,267,504,385.5,0.5297619047619048
exploration,cross_variable_same,276,119,0276_1.jpg,0119_4.jpg,0,0.6191422939300537,0.8239922523498535,0.8043983578681946,0.8040617108345032,0.804735004901886,267,419,343.0,0.6372315035799523
exploration,cross_variable_same,276,181,0276_1.jpg,0181_4.jpg,0,0.6079590320587158,0.7880276441574097,0.7694926261901855,0.7710445523262024,0.7679407596588135,267,359,313.0,0.7437325905292479
exploration,cross_variable_same,276,200,0276_1.jpg,0200_4.jpg,0,0.6133764982223511,0.8103463649749756,0.7801232933998108,0.7805101275444031,0.7797364592552185,267,375,321.0,0.712
exploration,cross_variable_same,276,212,0276_1.jpg,0212_4.jpg,0,0.5810703635215759,0.8053533434867859,0.789379358291626,0.7880078554153442,0.7907508611679077,267,349,308.0,0.7650429799426934
exploration,cross_variable_same,276,237,0276_1.jpg,0237_4.jpg,0,0.5681982040405273,0.7848828434944153,0.7732151746749878,0.7818596959114075,0.7645705938339233,267,533,400.0,0.50093808630394
exploration,cross_variable_same,276,271,0276_1.jpg,0271_4.jpg,0,0.6351772546768188,0.8041346073150635,0.7919365167617798,0.7933688163757324,0.7905042171478271,267,453,360.0,0.5894039735099338
exploration,cross_variable_same,279,279,0279_1.jpg,0279_4.jpg,1,0.5834150910377502,0.766204297542572,0.7616590261459351,0.7744913697242737,0.7488266825675964,257,559,408.0,0.4597495527728086
exploration,cross_variable_same,279,22,0279_1.jpg,0022_4.jpg,0,0.5558620691299438,0.7532259225845337,0.7510956525802612,0.7610663771629333,0.7411249279975891,257,449,353.0,0.5723830734966593
exploration,cross_variable_same,279,25,0279_1.jpg,0025_4.jpg,0,0.5172786712646484,0.7708525061607361,0.7698259353637695,0.767936110496521,0.7717157602310181,257,368,312.5,0.6983695652173914
exploration,cross_variable_same,279,61,0279_1.jpg,0061_4.jpg,0,0.5482704639434814,0.7761372327804565,0.7749380469322205,0.7758758068084717,0.7740002870559692,257,472,364.5,0.5444915254237288
exploration,cross_variable_same,279,119,0279_1.jpg,0119_4.jpg,0,0.5108000040054321,0.7732263207435608,0.763453483581543,0.764746904373169,0.7621600031852722,257,419,338.0,0.6133651551312649
exploration,cross_variable_same,279,122,0279_1.jpg,0122_4.jpg,0,0.5691770315170288,0.7645934224128723,0.755035400390625,0.7569288015365601,0.7531419992446899,257,429,343.0,0.5990675990675991
exploration,cross_variable_same,279,183,0279_1.jpg,0183_4.jpg,0,0.5922404527664185,0.7754132747650146,0.7693547606468201,0.7695482969284058,0.7691612243652344,257,374,315.5,0.6871657754010695
exploration,cross_variable_same,279,201,0279_1.jpg,0201_4.jpg,0,0.5282937288284302,0.7586008310317993,0.760622501373291,0.7609313726425171,0.7603135704994202,257,437,347.0,0.5881006864988558
exploration,cross_variable_same,279,213,0279_1.jpg,0213_4.jpg,0,0.5184973478317261,0.7456177473068237,0.7414201498031616,0.7442344427108765,0.7386059165000916,257,591,424.0,0.43485617597292725
exploration,cross_variable_same,279,239,0279_1.jpg,0239_4.jpg,0,0.4883275628089905,0.7427283525466919,0.7386757135391235,0.7452788949012756,0.7320725917816162,257,419,338.0,0.6133651551312649
exploration,cross_variable_same,279,272,0279_1.jpg,0272_4.jpg,0,0.5744019746780396,0.7944197654724121,0.7845944166183472,0.7832476496696472,0.7859411835670471,257,325,291.0,0.7907692307692308
exploration,cross_variable_same,281,281,0281_1.jpg,0281_4.jpg,1,0.5213130116462708,0.748268723487854,0.7523454427719116,0.7557941675186157,0.7488967180252075,215,483,349.0,0.4451345755693582
exploration,cross_variable_same,281,25,0281_1.jpg,0025_4.jpg,0,0.45074427127838135,0.7394492030143738,0.7540726661682129,0.7476378679275513,0.7605075240135193,215,368,291.5,0.5842391304347826
exploration,cross_variable_same,281,26,0281_1.jpg,0026_4.jpg,0,0.5544623136520386,0.7511109113693237,0.7538483142852783,0.7640597224235535,0.7436368465423584,215,536,375.5,0.40111940298507465
exploration,cross_variable_same,281,62,0281_1.jpg,0062_4.jpg,0,0.5501620769500732,0.7473994493484497,0.7589712142944336,0.7652415633201599,0.7527008652687073,215,521,368.0,0.4126679462571977
exploration,cross_variable_same,281,122,0281_1.jpg,0122_4.jpg,0,0.523308277130127,0.734239935874939,0.7414003610610962,0.7435042262077332,0.739296555519104,215,429,322.0,0.5011655011655012
exploration,cross_variable_same,281,123,0281_1.jpg,0123_4.jpg,0,0.40656009316444397,0.6820446252822876,0.6925413012504578,0.7068339586257935,0.6782486438751221,215,468,341.5,0.4594017094017094
exploration,cross_variable_same,281,185,0281_1.jpg,0185_4.jpg,0,0.50156170129776,0.7461841106414795,0.7518441081047058,0.7491785883903503,0.7545096278190613,215,425,320.0,0.5058823529411764
exploration,cross_variable_same,281,203,0281_1.jpg,0203_4.jpg,0,0.5209860801696777,0.7450993061065674,0.7400393486022949,0.7415094971656799,0.7385692596435547,215,352,283.5,0.6107954545454546
exploration,cross_variable_same,281,214,0281_1.jpg,0214_4.jpg,0,0.458520770072937,0.7113800048828125,0.7236559391021729,0.7302703261375427,0.7170414924621582,215,602,408.5,0.35714285714285715
exploration,cross_variable_same,281,240,0281_1.jpg,0240_4.jpg,0,0.5059100985527039,0.7414690852165222,0.7500343322753906,0.7532955408096313,0.7467731237411499,215,506,360.5,0.424901185770751
exploration,cross_variable_same,281,273,0281_1.jpg,0273_4.jpg,0,0.5177726745605469,0.7531307339668274,0.7569235563278198,0.7562503814697266,0.7575967311859131,215,405,310.0,0.5308641975308642
exploration,cross_variable_same,282,282,0282_1.jpg,0282_4.jpg,1,0.6170491576194763,0.7994729280471802,0.7796114087104797,0.7868608832359314,0.7723619341850281,197,513,355.0,0.3840155945419103
exploration,cross_variable_same,282,26,0282_1.jpg,0026_4.jpg,0,0.6176357269287109,0.7945927381515503,0.7711026072502136,0.7800536751747131,0.7621515393257141,197,536,366.5,0.3675373134328358
exploration,cross_variable_same,282,27,0282_1.jpg,0027_4.jpg,0,0.690833330154419,0.8378163576126099,0.8145954608917236,0.8129590153694153,0.8162319660186768,197,357,277.0,0.5518207282913166
exploration,cross_variable_same,282,65,0282_1.jpg,0065_4.jpg,0,0.606657087802887,0.8204003572463989,0.8055944442749023,0.8029173016548157,0.8082716464996338,197,373,285.0,0.5281501340482574
exploration,cross_variable_same,282,123,0282_1.jpg,0123_4.jpg,0,0.5561941862106323,0.7712039351463318,0.7532439231872559,0.7664745450019836,0.7400133609771729,197,468,332.5,0.42094017094017094
exploration,cross_variable_same,282,124,0282_1.jpg,0124_4.jpg,0,0.6618037223815918,0.8650686740875244,0.844627857208252,0.844327986240387,0.8449276685714722,197,376,286.5,0.523936170212766
exploration,cross_variable_same,282,188,0282_1.jpg,0188_4.jpg,0,0.6230409145355225,0.8183563351631165,0.8024202585220337,0.8038513660430908,0.8009892106056213,197,351,274.0,0.5612535612535613
exploration,cross_variable_same,282,204,0282_1.jpg,0204_4.jpg,0,0.6407138109207153,0.7940160036087036,0.7858563661575317,0.8084479570388794,0.7632647752761841,197,408,302.5,0.48284313725490197
exploration,cross_variable_same,282,216,0282_1.jpg,0216_4.jpg,0,0.6935678124427795,0.8040108680725098,0.7901214361190796,0.8096984028816223,0.7705445289611816,197,494,345.5,0.39878542510121456
exploration,cross_variable_same,282,241,0282_1.jpg,0241_4.jpg,0,0.6869837045669556,0.8411939144134521,0.8202158212661743,0.821037232875824,0.8193944096565247,197,472,334.5,0.4173728813559322
exploration,cross_variable_same,282,274,0282_1.jpg,0274_4.jpg,0,0.650886058807373,0.8336029052734375,0.8113878965377808,0.8160707950592041,0.8067049384117126,197,392,294.5,0.5025510204081632
exploration,cross_same_variable,1,1,0001_2.jpg,0001_3.jpg,1,0.514948844909668,0.7618542909622192,0.7709469199180603,0.7674713134765625,0.7744225263595581,360,234,297.0,1.5384615384615385
exploration,cross_same_variable,1,27,0001_2.jpg,0027_3.jpg,0,0.5407538414001465,0.7689818739891052,0.7728768587112427,0.7716495394706726,0.774104118347168,360,179,269.5,2.011173184357542
exploration,cross_same_variable,1,29,0001_2.jpg,0029_3.jpg,0,0.5316462516784668,0.789635419845581,0.7945771217346191,0.790668249130249,0.7984859347343445,360,246,303.0,1.4634146341463414
exploration,cross_same_variable,1,66,0001_2.jpg,0066_3.jpg,0,0.5404271483421326,0.7589662075042725,0.7634149789810181,0.7613028883934021,0.7655270099639893,360,259,309.5,1.38996138996139
exploration,cross_same_variable,1,124,0001_2.jpg,0124_3.jpg,0,0.5389513969421387,0.7435778379440308,0.728367030620575,0.7245888710021973,0.7321451902389526,360,149,254.5,2.4161073825503356
exploration,cross_same_variable,1,125,0001_2.jpg,0125_3.jpg,0,0.501914381980896,0.7576584219932556,0.7599937915802002,0.7552797198295593,0.7647079229354858,360,219,289.5,1.643835616438356
exploration,cross_same_variable,1,189,0001_2.jpg,0189_3.jpg,0,0.4570003151893616,0.7310306429862976,0.7343829870223999,0.7345984578132629,0.7341674566268921,360,222,291.0,1.6216216216216217
exploration,cross_same_variable,1,206,0001_2.jpg,0206_3.jpg,0,0.4933463931083679,0.781369686126709,0.792945384979248,0.7877359986305237,0.7981547117233276,360,238,299.0,1.5126050420168067
exploration,cross_same_variable,1,219,0001_2.jpg,0219_3.jpg,0,0.5188623070716858,0.7844966650009155,0.7878073453903198,0.7885347604751587,0.7870798707008362,360,239,299.5,1.506276150627615
exploration,cross_same_variable,1,242,0001_2.jpg,0242_3.jpg,0,0.534143328666687,0.7671769261360168,0.772851824760437,0.7700781226158142,0.7756255269050598,360,245,302.5,1.469387755102041
exploration,cross_same_variable,1,276,0001_2.jpg,0276_3.jpg,0,0.5403270721435547,0.7846205830574036,0.7929147481918335,0.7916018962860107,0.7942275404930115,360,226,293.0,1.592920353982301
exploration,cross_same_variable,2,2,0002_2.jpg,0002_3.jpg,1,0.6389027833938599,0.8474714756011963,0.8282241821289062,0.8293896913528442,0.8270586133003235,363,249,306.0,1.4578313253012047
exploration,cross_same_variable,2,29,0002_2.jpg,0029_3.jpg,0,0.5893702507019043,0.8517643213272095,0.8358360528945923,0.8355523943901062,0.8361196517944336,363,246,304.5,1.475609756097561
exploration,cross_same_variable,2,30,0002_2.jpg,0030_3.jpg,0,0.5858337879180908,0.8281780481338501,0.8155417442321777,0.8167628645896912,0.8143206238746643,363,269,316.0,1.3494423791821561
exploration,cross_same_variable,2,67,0002_2.jpg,0067_3.jpg,0,0.5289004445075989,0.8271627426147461,0.8233908414840698,0.8244318962097168,0.8223497867584229,363,262,312.5,1.3854961832061068
