role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label,cls_cosine,foreground_mean_cosine
exploration,cross_same_variable,70,124,0070_2.jpg,0124_3.jpg,0,0.5374473333358765,0.7546558380126953
exploration,cross_same_variable,70,191,0070_2.jpg,0191_3.jpg,0,0.5623306632041931,0.7940147519111633
exploration,cross_same_variable,70,192,0070_2.jpg,0192_3.jpg,0,0.4791482388973236,0.7669175863265991
exploration,cross_same_variable,70,243,0070_2.jpg,0243_3.jpg,0,0.5847036838531494,0.8008187413215637
exploration,cross_same_variable,70,256,0070_2.jpg,0256_3.jpg,0,0.5625529885292053,0.7745594382286072
exploration,cross_same_variable,70,271,0070_2.jpg,0271_3.jpg,0,0.5403734445571899,0.7916090488433838
exploration,cross_same_variable,70,19,0070_2.jpg,0019_3.jpg,0,0.648688793182373,0.8681806325912476
exploration,cross_same_variable,70,62,0070_2.jpg,0062_3.jpg,0,0.5916742086410522,0.8082555532455444
exploration,cross_same_variable,71,71,0071_2.jpg,0071_3.jpg,1,0.5927549600601196,0.8011401295661926
exploration,cross_same_variable,71,93,0071_2.jpg,0093_3.jpg,0,0.5487411022186279,0.7292940616607666
exploration,cross_same_variable,71,94,0071_2.jpg,0094_3.jpg,0,0.4951220750808716,0.7423626780509949
exploration,cross_same_variable,71,125,0071_2.jpg,0125_3.jpg,0,0.49816858768463135,0.7216593027114868
exploration,cross_same_variable,71,192,0071_2.jpg,0192_3.jpg,0,0.48143237829208374,0.7206569910049438
exploration,cross_same_variable,71,196,0071_2.jpg,0196_3.jpg,0,0.4694786071777344,0.7157775163650513
exploration,cross_same_variable,71,244,0071_2.jpg,0244_3.jpg,0,0.39424049854278564,0.7756934762001038
exploration,cross_same_variable,71,260,0071_2.jpg,0260_3.jpg,0,0.5215358138084412,0.7140518426895142
exploration,cross_same_variable,71,272,0071_2.jpg,0272_3.jpg,0,0.582141637802124,0.7714707851409912
exploration,cross_same_variable,71,20,0071_2.jpg,0020_3.jpg,0,0.5276542901992798,0.7387964129447937
exploration,cross_same_variable,71,65,0071_2.jpg,0065_3.jpg,0,0.5183100700378418,0.7285552620887756
exploration,cross_same_variable,74,74,0074_2.jpg,0074_3.jpg,1,0.6697347164154053,0.8313658237457275
exploration,cross_same_variable,74,94,0074_2.jpg,0094_3.jpg,0,0.5364117622375488,0.7976041436195374
exploration,cross_same_variable,74,96,0074_2.jpg,0096_3.jpg,0,0.5800008773803711,0.8101696968078613
exploration,cross_same_variable,74,127,0074_2.jpg,0127_3.jpg,0,0.5817440748214722,0.7637845277786255
exploration,cross_same_variable,74,196,0074_2.jpg,0196_3.jpg,0,0.5994648933410645,0.8092614412307739
exploration,cross_same_variable,74,197,0074_2.jpg,0197_3.jpg,0,0.537703275680542,0.8175795078277588
exploration,cross_same_variable,74,245,0074_2.jpg,0245_3.jpg,0,0.5455280542373657,0.8098050355911255
exploration,cross_same_variable,74,261,0074_2.jpg,0261_3.jpg,0,0.6399135589599609,0.8316298127174377
exploration,cross_same_variable,74,273,0074_2.jpg,0273_3.jpg,0,0.596262514591217,0.8005676865577698
exploration,cross_same_variable,74,21,0074_2.jpg,0021_3.jpg,0,0.5335650444030762,0.7612587809562683
exploration,cross_same_variable,74,66,0074_2.jpg,0066_3.jpg,0,0.5884112119674683,0.7830701470375061
exploration,cross_same_variable,75,75,0075_2.jpg,0075_3.jpg,1,0.46282196044921875,0.8008186221122742
exploration,cross_same_variable,75,96,0075_2.jpg,0096_3.jpg,0,0.5438184142112732,0.8348011374473572
exploration,cross_same_variable,75,97,0075_2.jpg,0097_3.jpg,0,0.5405830144882202,0.7937427759170532
exploration,cross_same_variable,75,130,0075_2.jpg,0130_3.jpg,0,0.561011791229248,0.826973557472229
exploration,cross_same_variable,75,197,0075_2.jpg,0197_3.jpg,0,0.5449343919754028,0.8674466609954834
exploration,cross_same_variable,75,198,0075_2.jpg,0198_3.jpg,0,0.5209075212478638,0.8092641830444336
exploration,cross_same_variable,75,246,0075_2.jpg,0246_3.jpg,0,0.6762596368789673,0.8730440139770508
exploration,cross_same_variable,75,262,0075_2.jpg,0262_3.jpg,0,0.5879015326499939,0.8353869915008545
exploration,cross_same_variable,75,274,0075_2.jpg,0274_3.jpg,0,0.5508112907409668,0.8469690680503845
exploration,cross_same_variable,75,22,0075_2.jpg,0022_3.jpg,0,0.6166427135467529,0.8518210649490356
exploration,cross_same_variable,75,67,0075_2.jpg,0067_3.jpg,0,0.5334390997886658,0.8307088613510132
exploration,cross_same_variable,76,76,0076_2.jpg,0076_3.jpg,1,0.5749655961990356,0.8184068202972412
exploration,cross_same_variable,76,97,0076_2.jpg,0097_3.jpg,0,0.5171000957489014,0.7986197471618652
exploration,cross_same_variable,76,98,0076_2.jpg,0098_3.jpg,0,0.5883294343948364,0.8176461458206177
exploration,cross_same_variable,76,132,0076_2.jpg,0132_3.jpg,0,0.5202738046646118,0.8006451725959778
exploration,cross_same_variable,76,198,0076_2.jpg,0198_3.jpg,0,0.5179887413978577,0.7925472259521484
exploration,cross_same_variable,76,199,0076_2.jpg,0199_3.jpg,0,0.5803694725036621,0.8193656206130981
exploration,cross_same_variable,76,247,0076_2.jpg,0247_3.jpg,0,0.6211269497871399,0.8556060791015625
exploration,cross_same_variable,76,263,0076_2.jpg,0263_3.jpg,0,0.5626811981201172,0.811241865158081
exploration,cross_same_variable,76,276,0076_2.jpg,0276_3.jpg,0,0.5477080345153809,0.8180876970291138
exploration,cross_same_variable,76,25,0076_2.jpg,0025_3.jpg,0,0.44059351086616516,0.7636348009109497
exploration,cross_same_variable,76,70,0076_2.jpg,0070_3.jpg,0,0.5101460218429565,0.7833932042121887
exploration,cross_same_variable,77,77,0077_2.jpg,0077_3.jpg,1,0.6591289639472961,0.8428022861480713
exploration,cross_same_variable,77,98,0077_2.jpg,0098_3.jpg,0,0.5875813364982605,0.7961549758911133
exploration,cross_same_variable,77,100,0077_2.jpg,0100_3.jpg,0,0.5165933966636658,0.7758429050445557
exploration,cross_same_variable,77,133,0077_2.jpg,0133_3.jpg,0,0.5702328681945801,0.806818962097168
exploration,cross_same_variable,77,199,0077_2.jpg,0199_3.jpg,0,0.6103675365447998,0.8343822956085205
exploration,cross_same_variable,77,200,0077_2.jpg,0200_3.jpg,0,0.5786290168762207,0.8059121370315552
exploration,cross_same_variable,77,248,0077_2.jpg,0248_3.jpg,0,0.5740439891815186,0.8124736547470093
exploration,cross_same_variable,77,264,0077_2.jpg,0264_3.jpg,0,0.6112090349197388,0.8212213516235352
exploration,cross_same_variable,77,279,0077_2.jpg,0279_3.jpg,0,0.6099159717559814,0.8256462812423706
exploration,cross_same_variable,77,26,0077_2.jpg,0026_3.jpg,0,0.6078740954399109,0.8292236328125
exploration,cross_same_variable,77,71,0077_2.jpg,0071_3.jpg,0,0.577051043510437,0.8289415836334229
exploration,cross_same_variable,78,78,0078_2.jpg,0078_3.jpg,1,0.5770212411880493,0.8155899047851562
exploration,cross_same_variable,78,100,0078_2.jpg,0100_3.jpg,0,0.4002310633659363,0.768897294998169
exploration,cross_same_variable,78,101,0078_2.jpg,0101_3.jpg,0,0.4715117812156677,0.7832212448120117
exploration,cross_same_variable,78,134,0078_2.jpg,0134_3.jpg,0,0.46512940526008606,0.8017081618309021
exploration,cross_same_variable,78,200,0078_2.jpg,0200_3.jpg,0,0.4645228981971741,0.8068519830703735
exploration,cross_same_variable,78,201,0078_2.jpg,0201_3.jpg,0,0.4943047761917114,0.7827950716018677
exploration,cross_same_variable,78,249,0078_2.jpg,0249_3.jpg,0,0.4760674238204956,0.7772769331932068
exploration,cross_same_variable,78,265,0078_2.jpg,0265_3.jpg,0,0.5061250925064087,0.7929692268371582
exploration,cross_same_variable,78,281,0078_2.jpg,0281_3.jpg,0,0.5130083560943604,0.7957356572151184
exploration,cross_same_variable,78,27,0078_2.jpg,0027_3.jpg,0,0.49308621883392334,0.7960714101791382
exploration,cross_same_variable,78,74,0078_2.jpg,0074_3.jpg,0,0.46494340896606445,0.7951586246490479
exploration,cross_same_variable,79,79,0079_2.jpg,0079_3.jpg,1,0.5915946960449219,0.8057509660720825
exploration,cross_same_variable,79,101,0079_2.jpg,0101_3.jpg,0,0.5174935460090637,0.7819175720214844
exploration,cross_same_variable,79,103,0079_2.jpg,0103_3.jpg,0,0.4961007237434387,0.7601966261863708
exploration,cross_same_variable,79,135,0079_2.jpg,0135_3.jpg,0,0.5679424405097961,0.8008860349655151
exploration,cross_same_variable,79,201,0079_2.jpg,0201_3.jpg,0,0.5539059042930603,0.7778099179267883
exploration,cross_same_variable,79,203,0079_2.jpg,0203_3.jpg,0,0.5511762499809265,0.7819997072219849
exploration,cross_same_variable,79,250,0079_2.jpg,0250_3.jpg,0,0.5451211333274841,0.785092294216156
exploration,cross_same_variable,79,266,0079_2.jpg,0266_3.jpg,0,0.5825711488723755,0.8120611906051636
exploration,cross_same_variable,79,282,0079_2.jpg,0282_3.jpg,0,0.550761342048645,0.7601423859596252
exploration,cross_same_variable,79,29,0079_2.jpg,0029_3.jpg,0,0.5094477534294128,0.8047623038291931
exploration,cross_same_variable,79,75,0079_2.jpg,0075_3.jpg,0,0.43892085552215576,0.7750235795974731
exploration,cross_same_variable,81,81,0081_2.jpg,0081_3.jpg,1,0.5159826278686523,0.7809838652610779
exploration,cross_same_variable,81,103,0081_2.jpg,0103_3.jpg,0,0.5093693137168884,0.7565590143203735
exploration,cross_same_variable,81,104,0081_2.jpg,0104_3.jpg,0,0.5083396434783936,0.7854565382003784
exploration,cross_same_variable,81,138,0081_2.jpg,0138_3.jpg,0,0.4836357831954956,0.7496840953826904
exploration,cross_same_variable,81,203,0081_2.jpg,0203_3.jpg,0,0.49186527729034424,0.7496986389160156
exploration,cross_same_variable,81,204,0081_2.jpg,0204_3.jpg,0,0.5332401394844055,0.7604396343231201
exploration,cross_same_variable,81,251,0081_2.jpg,0251_3.jpg,0,0.4824848473072052,0.7446633577346802
exploration,cross_same_variable,81,267,0081_2.jpg,0267_3.jpg,0,0.519682765007019,0.7716307044029236
exploration,cross_same_variable,81,1,0081_2.jpg,0001_3.jpg,0,0.5051716566085815,0.7574957013130188
exploration,cross_same_variable,81,30,0081_2.jpg,0030_3.jpg,0,0.5368400812149048,0.7861863970756531
exploration,cross_same_variable,81,76,0081_2.jpg,0076_3.jpg,0,0.4233006238937378,0.732767641544342
exploration,cross_same_variable,83,83,0083_2.jpg,0083_3.jpg,1,0.6249356269836426,0.7916867733001709
exploration,cross_same_variable,83,104,0083_2.jpg,0104_3.jpg,0,0.49319466948509216,0.7822239398956299
exploration,cross_same_variable,83,105,0083_2.jpg,0105_3.jpg,0,0.5333936810493469,0.7970545291900635
exploration,cross_same_variable,83,140,0083_2.jpg,0140_3.jpg,0,0.557030200958252,0.7780351638793945
exploration,cross_same_variable,83,204,0083_2.jpg,0204_3.jpg,0,0.566637396812439,0.7757567167282104
exploration,cross_same_variable,83,206,0083_2.jpg,0206_3.jpg,0,0.4743763506412506,0.7591511011123657
exploration,cross_same_variable,83,252,0083_2.jpg,0252_3.jpg,0,0.656856119632721,0.8002236485481262
exploration,cross_same_variable,83,271,0083_2.jpg,0271_3.jpg,0,0.5741060972213745,0.7371664047241211
exploration,cross_same_variable,83,2,0083_2.jpg,0002_3.jpg,0,0.5168925523757935,0.7742778062820435
exploration,cross_same_variable,83,31,0083_2.jpg,0031_3.jpg,0,0.4542272388935089,0.7857538461685181
exploration,cross_same_variable,83,77,0083_2.jpg,0077_3.jpg,0,0.5373120903968811,0.7804981470108032
exploration,cross_same_variable,85,85,0085_2.jpg,0085_3.jpg,1,0.5413824319839478,0.752252459526062
exploration,cross_same_variable,85,105,0085_2.jpg,0105_3.jpg,0,0.4853547215461731,0.7806692123413086
exploration,cross_same_variable,85,106,0085_2.jpg,0106_3.jpg,0,0.5407049655914307,0.759925127029419
exploration,cross_same_variable,85,142,0085_2.jpg,0142_3.jpg,0,0.49288204312324524,0.7921509146690369
exploration,cross_same_variable,85,206,0085_2.jpg,0206_3.jpg,0,0.48829659819602966,0.7803300023078918
exploration,cross_same_variable,85,207,0085_2.jpg,0207_3.jpg,0,0.5202459096908569,0.7721010446548462
exploration,cross_same_variable,85,255,0085_2.jpg,0255_3.jpg,0,0.4860786497592926,0.7859166860580444
exploration,cross_same_variable,85,272,0085_2.jpg,0272_3.jpg,0,0.5462398529052734,0.8092439770698547
exploration,cross_same_variable,85,3,0085_2.jpg,0003_3.jpg,0,0.5383280515670776,0.7957823276519775
exploration,cross_same_variable,85,35,0085_2.jpg,0035_3.jpg,0,0.5066436529159546,0.7952267527580261
exploration,cross_same_variable,85,78,0085_2.jpg,0078_3.jpg,0,0.5120484232902527,0.7651421427726746
exploration,cross_same_variable,86,86,0086_2.jpg,0086_3.jpg,1,0.5463266968727112,0.8053512573242188
exploration,cross_same_variable,86,106,0086_2.jpg,0106_3.jpg,0,0.4504162073135376,0.7373660206794739
exploration,cross_same_variable,86,107,0086_2.jpg,0107_3.jpg,0,0.4616847038269043,0.7518346905708313
exploration,cross_same_variable,86,146,0086_2.jpg,0146_3.jpg,0,0.49307551980018616,0.7597460746765137
exploration,cross_same_variable,86,207,0086_2.jpg,0207_3.jpg,0,0.5124365091323853,0.7728248834609985
exploration,cross_same_variable,86,208,0086_2.jpg,0208_3.jpg,0,0.4430007338523865,0.7562829256057739
exploration,cross_same_variable,86,256,0086_2.jpg,0256_3.jpg,0,0.47735315561294556,0.7363378405570984
exploration,cross_same_variable,86,273,0086_2.jpg,0273_3.jpg,0,0.45275264978408813,0.7457453608512878
exploration,cross_same_variable,86,6,0086_2.jpg,0006_3.jpg,0,0.4576341509819031,0.7355555891990662
exploration,cross_same_variable,86,38,0086_2.jpg,0038_3.jpg,0,0.49140700697898865,0.7621957063674927
exploration,cross_same_variable,86,79,0086_2.jpg,0079_3.jpg,0,0.47628116607666016,0.7439969778060913
exploration,cross_same_variable,87,87,0087_2.jpg,0087_3.jpg,1,0.6209406852722168,0.8447424173355103
exploration,cross_same_variable,87,107,0087_2.jpg,0107_3.jpg,0,0.583989679813385,0.8092014789581299
exploration,cross_same_variable,87,109,0087_2.jpg,0109_3.jpg,0,0.5764815807342529,0.8136637210845947
exploration,cross_same_variable,87,147,0087_2.jpg,0147_3.jpg,0,0.5798805952072144,0.8194816708564758
exploration,cross_same_variable,87,208,0087_2.jpg,0208_3.jpg,0,0.4726913571357727,0.7518290281295776
exploration,cross_same_variable,87,209,0087_2.jpg,0209_3.jpg,0,0.600007176399231,0.8042209148406982
exploration,cross_same_variable,87,260,0087_2.jpg,0260_3.jpg,0,0.6133462190628052,0.830471932888031
exploration,cross_same_variable,87,274,0087_2.jpg,0274_3.jpg,0,0.5887131690979004,0.8168743252754211
exploration,cross_same_variable,87,7,0087_2.jpg,0007_3.jpg,0,0.5964441895484924,0.8028125762939453
exploration,cross_same_variable,87,39,0087_2.jpg,0039_3.jpg,0,0.60141521692276,0.7976598739624023
exploration,cross_same_variable,87,81,0087_2.jpg,0081_3.jpg,0,0.5627617239952087,0.8101213574409485
exploration,cross_same_variable,89,89,0089_2.jpg,0089_3.jpg,1,0.594235897064209,0.7754943370819092
exploration,cross_same_variable,89,109,0089_2.jpg,0109_3.jpg,0,0.5490692257881165,0.7639678716659546
exploration,cross_same_variable,89,110,0089_2.jpg,0110_3.jpg,0,0.605850100517273,0.81386399269104
exploration,cross_same_variable,89,148,0089_2.jpg,0148_3.jpg,0,0.6166129112243652,0.7901804447174072
exploration,cross_same_variable,89,209,0089_2.jpg,0209_3.jpg,0,0.580726683139801,0.7398090958595276
exploration,cross_same_variable,89,211,0089_2.jpg,0211_3.jpg,0,0.596125602722168,0.7865422964096069
exploration,cross_same_variable,89,261,0089_2.jpg,0261_3.jpg,0,0.5625896453857422,0.7711353302001953
exploration,cross_same_variable,89,276,0089_2.jpg,0276_3.jpg,0,0.6093972325325012,0.8048365116119385
exploration,cross_same_variable,89,8,0089_2.jpg,0008_3.jpg,0,0.5643938779830933,0.7849702835083008
exploration,cross_same_variable,89,40,0089_2.jpg,0040_3.jpg,0,0.5890107154846191,0.7884691953659058
exploration,cross_same_variable,89,83,0089_2.jpg,0083_3.jpg,0,0.6237355470657349,0.7851539850234985
exploration,cross_same_variable,90,90,0090_2.jpg,0090_3.jpg,1,0.5855270028114319,0.8095605373382568
exploration,cross_same_variable,90,110,0090_2.jpg,0110_3.jpg,0,0.5706874132156372,0.8113692998886108
exploration,cross_same_variable,90,114,0090_2.jpg,0114_3.jpg,0,0.49406152963638306,0.7073561549186707
exploration,cross_same_variable,90,152,0090_2.jpg,0152_3.jpg,0,0.5286592841148376,0.7832545042037964
exploration,cross_same_variable,90,211,0090_2.jpg,0211_3.jpg,0,0.5668467283248901,0.7860860824584961
exploration,cross_same_variable,90,212,0090_2.jpg,0212_3.jpg,0,0.4803484082221985,0.7223749160766602
exploration,cross_same_variable,90,262,0090_2.jpg,0262_3.jpg,0,0.542518138885498,0.7732834815979004
exploration,cross_same_variable,90,279,0090_2.jpg,0279_3.jpg,0,0.5327640771865845,0.8107232451438904
exploration,cross_same_variable,90,11,0090_2.jpg,0011_3.jpg,0,0.540026068687439,0.7867969274520874
exploration,cross_same_variable,90,42,0090_2.jpg,0042_3.jpg,0,0.48324349522590637,0.7542153596878052
exploration,cross_same_variable,90,85,0090_2.jpg,0085_3.jpg,0,0.5108259320259094,0.7330654859542847
exploration,cross_same_variable,91,91,0091_2.jpg,0091_3.jpg,1,0.6461913585662842,0.840328574180603
exploration,cross_same_variable,91,114,0091_2.jpg,0114_3.jpg,0,0.48311302065849304,0.6914445161819458
exploration,cross_same_variable,91,116,0091_2.jpg,0116_3.jpg,0,0.6073862314224243,0.758866012096405
exploration,cross_same_variable,91,153,0091_2.jpg,0153_3.jpg,0,0.5673942565917969,0.7854431867599487
exploration,cross_same_variable,91,212,0091_2.jpg,0212_3.jpg,0,0.5731486082077026,0.7391010522842407
exploration,cross_same_variable,91,213,0091_2.jpg,0213_3.jpg,0,0.6063727140426636,0.7920385599136353
exploration,cross_same_variable,91,263,0091_2.jpg,0263_3.jpg,0,0.5624154806137085,0.7639527320861816
exploration,cross_same_variable,91,281,0091_2.jpg,0281_3.jpg,0,0.48581981658935547,0.7422842979431152
exploration,cross_same_variable,91,12,0091_2.jpg,0012_3.jpg,0,0.5025180578231812,0.7424506545066833
exploration,cross_same_variable,91,43,0091_2.jpg,0043_3.jpg,0,0.5208412408828735,0.7431889772415161
exploration,cross_same_variable,91,86,0091_2.jpg,0086_3.jpg,0,0.48738619685173035,0.7595527172088623
exploration,cross_same_variable,92,92,0092_2.jpg,0092_3.jpg,1,0.6229519844055176,0.836840808391571
exploration,cross_same_variable,92,116,0092_2.jpg,0116_3.jpg,0,0.524115800857544,0.7871242761611938
exploration,cross_same_variable,92,118,0092_2.jpg,0118_3.jpg,0,0.5247173309326172,0.8050968050956726
exploration,cross_same_variable,92,154,0092_2.jpg,0154_3.jpg,0,0.6149201393127441,0.8565629720687866
exploration,cross_same_variable,92,213,0092_2.jpg,0213_3.jpg,0,0.5548107028007507,0.8150051832199097
exploration,cross_same_variable,92,214,0092_2.jpg,0214_3.jpg,0,0.5166189670562744,0.798720121383667
exploration,cross_same_variable,92,264,0092_2.jpg,0264_3.jpg,0,0.5636873841285706,0.8233215808868408
exploration,cross_same_variable,92,282,0092_2.jpg,0282_3.jpg,0,0.5680117607116699,0.7920234203338623
exploration,cross_same_variable,92,15,0092_2.jpg,0015_3.jpg,0,0.5319174528121948,0.8065690994262695
exploration,cross_same_variable,92,46,0092_2.jpg,0046_3.jpg,0,0.5323275327682495,0.7943328619003296
exploration,cross_same_variable,92,87,0092_2.jpg,0087_3.jpg,0,0.5831488370895386,0.8490728735923767
exploration,cross_same_variable,93,93,0093_2.jpg,0093_3.jpg,1,0.6140385866165161,0.8279889822006226
exploration,cross_same_variable,93,118,0093_2.jpg,0118_3.jpg,0,0.5431331396102905,0.8081185817718506
exploration,cross_same_variable,93,119,0093_2.jpg,0119_3.jpg,0,0.5326482057571411,0.8089420795440674
exploration,cross_same_variable,93,155,0093_2.jpg,0155_3.jpg,0,0.5040836334228516,0.7980732321739197
exploration,cross_same_variable,93,214,0093_2.jpg,0214_3.jpg,0,0.5141754150390625,0.7922544479370117
exploration,cross_same_variable,93,216,0093_2.jpg,0216_3.jpg,0,0.5022391080856323,0.8181353807449341
exploration,cross_same_variable,93,265,0093_2.jpg,0265_3.jpg,0,0.5428276062011719,0.791456937789917
exploration,cross_same_variable,93,1,0093_2.jpg,0001_3.jpg,0,0.5166428685188293,0.7997750639915466
exploration,cross_same_variable,93,18,0093_2.jpg,0018_3.jpg,0,0.4950513541698456,0.7826114892959595
exploration,cross_same_variable,93,47,0093_2.jpg,0047_3.jpg,0,0.5098559856414795,0.795045018196106
exploration,cross_same_variable,93,89,0093_2.jpg,0089_3.jpg,0,0.5311142206192017,0.7997087240219116
exploration,cross_same_variable,94,94,0094_2.jpg,0094_3.jpg,1,0.54720139503479,0.8270045518875122
exploration,cross_same_variable,94,119,0094_2.jpg,0119_3.jpg,0,0.5983544588088989,0.8191901445388794
exploration,cross_same_variable,94,122,0094_2.jpg,0122_3.jpg,0,0.5907989740371704,0.8145431876182556
exploration,cross_same_variable,94,156,0094_2.jpg,0156_3.jpg,0,0.637304425239563,0.836267352104187
exploration,cross_same_variable,94,216,0094_2.jpg,0216_3.jpg,0,0.6011158227920532,0.8237695693969727
exploration,cross_same_variable,94,219,0094_2.jpg,0219_3.jpg,0,0.5216042995452881,0.7981761693954468
exploration,cross_same_variable,94,266,0094_2.jpg,0266_3.jpg,0,0.6167149543762207,0.824379563331604
exploration,cross_same_variable,94,2,0094_2.jpg,0002_3.jpg,0,0.5273323059082031,0.7890283465385437
exploration,cross_same_variable,94,19,0094_2.jpg,0019_3.jpg,0,0.5205011367797852,0.7897158265113831
exploration,cross_same_variable,94,49,0094_2.jpg,0049_3.jpg,0,0.5017731189727783,0.8155450820922852
exploration,cross_same_variable,94,90,0094_2.jpg,0090_3.jpg,0,0.5247503519058228,0.7932701706886292
exploration,cross_same_variable,96,96,0096_2.jpg,0096_3.jpg,1,0.5967326164245605,0.8128602504730225
exploration,cross_same_variable,96,122,0096_2.jpg,0122_3.jpg,0,0.5886307954788208,0.8275892734527588
exploration,cross_same_variable,96,123,0096_2.jpg,0123_3.jpg,0,0.5214387774467468,0.7910772562026978
exploration,cross_same_variable,96,157,0096_2.jpg,0157_3.jpg,0,0.4806065559387207,0.7598227858543396
exploration,cross_same_variable,96,219,0096_2.jpg,0219_3.jpg,0,0.5639047026634216,0.8001357316970825
exploration,cross_same_variable,96,220,0096_2.jpg,0220_3.jpg,0,0.5521133542060852,0.7967469692230225
exploration,cross_same_variable,96,267,0096_2.jpg,0267_3.jpg,0,0.552138090133667,0.8051348924636841
exploration,cross_same_variable,96,3,0096_2.jpg,0003_3.jpg,0,0.5837379693984985,0.8173549175262451
exploration,cross_same_variable,96,20,0096_2.jpg,0020_3.jpg,0,0.5600396394729614,0.7888985872268677
exploration,cross_same_variable,96,55,0096_2.jpg,0055_3.jpg,0,0.5557010173797607,0.8153241872787476
exploration,cross_same_variable,96,91,0096_2.jpg,0091_3.jpg,0,0.6743663549423218,0.8657985925674438
exploration,cross_same_variable,97,97,0097_2.jpg,0097_3.jpg,1,0.5230413675308228,0.7837179899215698
exploration,cross_same_variable,97,123,0097_2.jpg,0123_3.jpg,0,0.41001835465431213,0.7366930246353149
exploration,cross_same_variable,97,124,0097_2.jpg,0124_3.jpg,0,0.5558749437332153,0.7860561013221741
exploration,cross_same_variable,97,158,0097_2.jpg,0158_3.jpg,0,0.5473597645759583,0.8121785521507263
exploration,cross_same_variable,97,220,0097_2.jpg,0220_3.jpg,0,0.48656541109085083,0.7862446308135986
exploration,cross_same_variable,97,221,0097_2.jpg,0221_3.jpg,0,0.5338337421417236,0.7907863855361938
exploration,cross_same_variable,97,271,0097_2.jpg,0271_3.jpg,0,0.4778384566307068,0.7557326555252075
exploration,cross_same_variable,97,6,0097_2.jpg,0006_3.jpg,0,0.421244740486145,0.7286977767944336
exploration,cross_same_variable,97,21,0097_2.jpg,0021_3.jpg,0,0.47127383947372437,0.7514314651489258
exploration,cross_same_variable,97,56,0097_2.jpg,0056_3.jpg,0,0.5172348022460938,0.7952409982681274
exploration,cross_same_variable,97,92,0097_2.jpg,0092_3.jpg,0,0.5055341124534607,0.784898042678833
exploration,cross_same_variable,98,98,0098_2.jpg,0098_3.jpg,1,0.6056002378463745,0.8023771047592163
exploration,cross_same_variable,98,124,0098_2.jpg,0124_3.jpg,0,0.5941035747528076,0.7627521753311157
exploration,cross_same_variable,98,125,0098_2.jpg,0125_3.jpg,0,0.5747486352920532,0.7912294864654541
exploration,cross_same_variable,98,159,0098_2.jpg,0159_3.jpg,0,0.5825267434120178,0.8455133438110352
exploration,cross_same_variable,98,221,0098_2.jpg,0221_3.jpg,0,0.6300169229507446,0.8134931325912476
exploration,cross_same_variable,98,223,0098_2.jpg,0223_3.jpg,0,0.5297125577926636,0.7995573282241821
exploration,cross_same_variable,98,272,0098_2.jpg,0272_3.jpg,0,0.6633715629577637,0.8445690870285034
exploration,cross_same_variable,98,7,0098_2.jpg,0007_3.jpg,0,0.5713292360305786,0.7772528529167175
exploration,cross_same_variable,98,22,0098_2.jpg,0022_3.jpg,0,0.609085738658905,0.8207091093063354
exploration,cross_same_variable,98,57,0098_2.jpg,0057_3.jpg,0,0.5684602856636047,0.8057907819747925
exploration,cross_same_variable,98,93,0098_2.jpg,0093_3.jpg,0,0.5772524476051331,0.7739778757095337
exploration,cross_same_variable,100,100,0100_2.jpg,0100_3.jpg,1,0.46181565523147583,0.7862343788146973
exploration,cross_same_variable,100,125,0100_2.jpg,0125_3.jpg,0,0.5054826736450195,0.7701824903488159
exploration,cross_same_variable,100,127,0100_2.jpg,0127_3.jpg,0,0.5023558735847473,0.755151093006134
exploration,cross_same_variable,100,161,0100_2.jpg,0161_3.jpg,0,0.4366152286529541,0.7641931772232056
exploration,cross_same_variable,100,223,0100_2.jpg,0223_3.jpg,0,0.45683860778808594,0.7788573503494263
exploration,cross_same_variable,100,224,0100_2.jpg,0224_3.jpg,0,0.5274802446365356,0.7892080545425415
exploration,cross_same_variable,100,273,0100_2.jpg,0273_3.jpg,0,0.4998370409011841,0.7787620425224304
exploration,cross_same_variable,100,8,0100_2.jpg,0008_3.jpg,0,0.5030733346939087,0.7833542823791504
exploration,cross_same_variable,100,25,0100_2.jpg,0025_3.jpg,0,0.33408722281455994,0.6847108006477356
exploration,cross_same_variable,100,59,0100_2.jpg,0059_3.jpg,0,0.45613086223602295,0.7917800545692444
exploration,cross_same_variable,100,94,0100_2.jpg,0094_3.jpg,0,0.46009790897369385,0.780995786190033
exploration,cross_same_variable,101,101,0101_2.jpg,0101_3.jpg,1,0.5941734313964844,0.7900828719139099
exploration,cross_same_variable,101,127,0101_2.jpg,0127_3.jpg,0,0.5849356651306152,0.7397412061691284
exploration,cross_same_variable,101,130,0101_2.jpg,0130_3.jpg,0,0.5547387003898621,0.7726705074310303
exploration,cross_same_variable,101,162,0101_2.jpg,0162_3.jpg,0,0.6493464112281799,0.7994232773780823
exploration,cross_same_variable,101,224,0101_2.jpg,0224_3.jpg,0,0.6201103329658508,0.8125618696212769
exploration,cross_same_variable,101,225,0101_2.jpg,0225_3.jpg,0,0.6362493634223938,0.7727625370025635
exploration,cross_same_variable,101,274,0101_2.jpg,0274_3.jpg,0,0.6043950319290161,0.8148528933525085
exploration,cross_same_variable,101,11,0101_2.jpg,0011_3.jpg,0,0.6100037097930908,0.8012479543685913
exploration,cross_same_variable,101,26,0101_2.jpg,0026_3.jpg,0,0.6051160097122192,0.7911959886550903
