role,condition,left_writer,right_writer,left_filename,right_filename,label
selection,cross_variable_same,200,15,0200_1.jpg,0015_4.jpg,0
selection,cross_variable_same,200,18,0200_1.jpg,0018_4.jpg,0
selection,cross_variable_same,200,35,0200_1.jpg,0035_4.jpg,0
selection,cross_variable_same,200,42,0200_1.jpg,0042_4.jpg,0
selection,cross_variable_same,200,43,0200_1.jpg,0043_4.jpg,0
selection,cross_variable_same,200,60,0200_1.jpg,0060_4.jpg,0
selection,cross_variable_same,200,66,0200_1.jpg,0066_4.jpg,0
selection,cross_variable_same,200,67,0200_1.jpg,0067_4.jpg,0
selection,cross_variable_same,200,79,0200_1.jpg,0079_4.jpg,0
selection,cross_variable_same,200,86,0200_1.jpg,0086_4.jpg,0
selection,cross_variable_same,200,87,0200_1.jpg,0087_4.jpg,0
selection,cross_variable_same,200,89,0200_1.jpg,0089_4.jpg,0
selection,cross_variable_same,200,91,0200_1.jpg,0091_4.jpg,0
selection,cross_variable_same,200,93,0200_1.jpg,0093_4.jpg,0
selection,cross_variable_same,200,106,0200_1.jpg,0106_4.jpg,0
selection,cross_variable_same,200,109,0200_1.jpg,0109_4.jpg,0
selection,cross_variable_same,200,114,0200_1.jpg,0114_4.jpg,0
selection,cross_variable_same,200,130,0200_1.jpg,0130_4.jpg,0
selection,cross_variable_same,200,132,0200_1.jpg,0132_4.jpg,0
selection,cross_variable_same,200,148,0200_1.jpg,0148_4.jpg,0
selection,cross_variable_same,200,154,0200_1.jpg,0154_4.jpg,0
selection,cross_variable_same,200,161,0200_1.jpg,0161_4.jpg,0
selection,cross_variable_same,200,200,0200_1.jpg,0200_4.jpg,1
selection,cross_variable_same,200,204,0200_1.jpg,0204_4.jpg,0
selection,cross_variable_same,200,216,0200_1.jpg,0216_4.jpg,0
selection,cross_variable_same,200,219,0200_1.jpg,0219_4.jpg,0
selection,cross_variable_same,200,224,0200_1.jpg,0224_4.jpg,0
selection,cross_variable_same,200,237,0200_1.jpg,0237_4.jpg,0
selection,cross_variable_same,200,239,0200_1.jpg,0239_4.jpg,0
selection,cross_variable_same,200,248,0200_1.jpg,0248_4.jpg,0
selection,cross_variable_same,200,266,0200_1.jpg,0266_4.jpg,0
selection,cross_variable_same,200,271,0200_1.jpg,0271_4.jpg,0
selection,cross_variable_same,200,279,0200_1.jpg,0279_4.jpg,0
selection,cross_variable_same,200,282,0200_1.jpg,0282_4.jpg,0
selection,cross_variable_same,204,6,0204_1.jpg,0006_4.jpg,0
selection,cross_variable_same,204,12,0204_1.jpg,0012_4.jpg,0
selection,cross_variable_same,204,15,0204_1.jpg,0015_4.jpg,0
selection,cross_variable_same,204,18,0204_1.jpg,0018_4.jpg,0
selection,cross_variable_same,204,35,0204_1.jpg,0035_4.jpg,0
selection,cross_variable_same,204,42,0204_1.jpg,0042_4.jpg,0
selection,cross_variable_same,204,43,0204_1.jpg,0043_4.jpg,0
selection,cross_variable_same,204,60,0204_1.jpg,0060_4.jpg,0
selection,cross_variable_same,204,66,0204_1.jpg,0066_4.jpg,0
selection,cross_variable_same,204,67,0204_1.jpg,0067_4.jpg,0
selection,cross_variable_same,204,79,0204_1.jpg,0079_4.jpg,0
selection,cross_variable_same,204,86,0204_1.jpg,0086_4.jpg,0
selection,cross_variable_same,204,87,0204_1.jpg,0087_4.jpg,0
selection,cross_variable_same,204,89,0204_1.jpg,0089_4.jpg,0
selection,cross_variable_same,204,91,0204_1.jpg,0091_4.jpg,0
selection,cross_variable_same,204,93,0204_1.jpg,0093_4.jpg,0
selection,cross_variable_same,204,106,0204_1.jpg,0106_4.jpg,0
selection,cross_variable_same,204,109,0204_1.jpg,0109_4.jpg,0
selection,cross_variable_same,204,114,0204_1.jpg,0114_4.jpg,0
selection,cross_variable_same,204,130,0204_1.jpg,0130_4.jpg,0
selection,cross_variable_same,204,132,0204_1.jpg,0132_4.jpg,0
selection,cross_variable_same,204,148,0204_1.jpg,0148_4.jpg,0
selection,cross_variable_same,204,154,0204_1.jpg,0154_4.jpg,0
selection,cross_variable_same,204,161,0204_1.jpg,0161_4.jpg,0
selection,cross_variable_same,204,200,0204_1.jpg,0200_4.jpg,0
selection,cross_variable_same,204,204,0204_1.jpg,0204_4.jpg,1
selection,cross_variable_same,204,216,0204_1.jpg,0216_4.jpg,0
selection,cross_variable_same,204,219,0204_1.jpg,0219_4.jpg,0
selection,cross_variable_same,204,224,0204_1.jpg,0224_4.jpg,0
selection,cross_variable_same,204,237,0204_1.jpg,0237_4.jpg,0
selection,cross_variable_same,204,239,0204_1.jpg,0239_4.jpg,0
selection,cross_variable_same,204,248,0204_1.jpg,0248_4.jpg,0
selection,cross_variable_same,204,266,0204_1.jpg,0266_4.jpg,0
selection,cross_variable_same,204,271,0204_1.jpg,0271_4.jpg,0
selection,cross_variable_same,204,279,0204_1.jpg,0279_4.jpg,0
selection,cross_variable_same,204,282,0204_1.jpg,0282_4.jpg,0
selection,cross_variable_same,216,6,0216_1.jpg,0006_4.jpg,0
selection,cross_variable_same,216,12,0216_1.jpg,0012_4.jpg,0
selection,cross_variable_same,216,15,0216_1.jpg,0015_4.jpg,0
selection,cross_variable_same,216,18,0216_1.jpg,0018_4.jpg,0
selection,cross_variable_same,216,35,0216_1.jpg,0035_4.jpg,0
selection,cross_variable_same,216,42,0216_1.jpg,0042_4.jpg,0
selection,cross_variable_same,216,43,0216_1.jpg,0043_4.jpg,0
selection,cross_variable_same,216,60,0216_1.jpg,0060_4.jpg,0
selection,cross_variable_same,216,66,0216_1.jpg,0066_4.jpg,0
selection,cross_variable_same,216,67,0216_1.jpg,0067_4.jpg,0
selection,cross_variable_same,216,79,0216_1.jpg,0079_4.jpg,0
selection,cross_variable_same,216,86,0216_1.jpg,0086_4.jpg,0
selection,cross_variable_same,216,87,0216_1.jpg,0087_4.jpg,0
selection,cross_variable_same,216,89,0216_1.jpg,0089_4.jpg,0
selection,cross_variable_same,216,91,0216_1.jpg,0091_4.jpg,0
selection,cross_variable_same,216,93,0216_1.jpg,0093_4.jpg,0
selection,cross_variable_same,216,106,0216_1.jpg,0106_4.jpg,0
selection,cross_variable_same,216,109,0216_1.jpg,0109_4.jpg,0
selection,cross_variable_same,216,114,0216_1.jpg,0114_4.jpg,0
selection,cross_variable_same,216,130,0216_1.jpg,0130_4.jpg,0
selection,cross_variable_same,216,132,0216_1.jpg,0132_4.jpg,0
selection,cross_variable_same,216,148,0216_1.jpg,0148_4.jpg,0
selection,cross_variable_same,216,154,0216_1.jpg,0154_4.jpg,0
selection,cross_variable_same,216,161,0216_1.jpg,0161_4.jpg,0
selection,cross_variable_same,216,200,0216_1.jpg,0200_4.jpg,0
selection,cross_variable_same,216,204,0216_1.jpg,0204_4.jpg,0
selection,cross_variable_same,216,216,0216_1.jpg,0216_4.jpg,1
selection,cross_variable_same,216,219,0216_1.jpg,0219_4.jpg,0
selection,cross_variable_same,216,224,0216_1.jpg,0224_4.jpg,0
selection,cross_variable_same,216,237,0216_1.jpg,0237_4.jpg,0
selection,cross_variable_same,216,239,0216_1.jpg,0239_4.jpg,0
selection,cross_variable_same,216,248,0216_1.jpg,0248_4.jpg,0
selection,cross_variable_same,216,266,0216_1.jpg,0266_4.jpg,0
selection,cross_variable_same,216,271,0216_1.jpg,0271_4.jpg,0
selection,cross_variable_same,216,279,0216_1.jpg,0279_4.jpg,0
selection,cross_variable_same,216,282,0216_1.jpg,0282_4.jpg,0
selection,cross_variable_same,219,6,0219_1.jpg,0006_4.jpg,0
selection,cross_variable_same,219,12,0219_1.jpg,0012_4.jpg,0
selection,cross_variable_same,219,15,0219_1.jpg,0015_4.jpg,0
selection,cross_variable_same,219,18,0219_1.jpg,0018_4.jpg,0
selection,cross_variable_same,219,35,0219_1.jpg,0035_4.jpg,0
selection,cross_variable_same,219,42,0219_1.jpg,0042_4.jpg,0
selection,cross_variable_same,219,43,0219_1.jpg,0043_4.jpg,0
selection,cross_variable_same,219,60,0219_1.jpg,0060_4.jpg,0
selection,cross_variable_same,219,66,0219_1.jpg,0066_4.jpg,0
selection,cross_variable_same,219,67,0219_1.jpg,0067_4.jpg,0
selection,cross_variable_same,219,79,0219_1.jpg,0079_4.jpg,0
selection,cross_variable_same,219,86,0219_1.jpg,0086_4.jpg,0
selection,cross_variable_same,219,87,0219_1.jpg,0087_4.jpg,0
selection,cross_variable_same,219,89,0219_1.jpg,0089_4.jpg,0
selection,cross_variable_same,219,91,0219_1.jpg,0091_4.jpg,0
selection,cross_variable_same,219,93,0219_1.jpg,0093_4.jpg,0
selection,cross_variable_same,219,106,0219_1.jpg,0106_4.jpg,0
selection,cross_variable_same,219,109,0219_1.jpg,0109_4.jpg,0
selection,cross_variable_same,219,114,0219_1.jpg,0114_4.jpg,0
selection,cross_variable_same,219,130,0219_1.jpg,0130_4.jpg,0
selection,cross_variable_same,219,132,0219_1.jpg,0132_4.jpg,0
selection,cross_variable_same,219,148,0219_1.jpg,0148_4.jpg,0
selection,cross_variable_same,219,154,0219_1.jpg,0154_4.jpg,0
selection,cross_variable_same,219,161,0219_1.jpg,0161_4.jpg,0
selection,cross_variable_same,219,200,0219_1.jpg,0200_4.jpg,0
selection,cross_variable_same,219,204,0219_1.jpg,0204_4.jpg,0
selection,cross_variable_same,219,216,0219_1.jpg,0216_4.jpg,0
selection,cross_variable_same,219,219,0219_1.jpg,0219_4.jpg,1
selection,cross_variable_same,219,224,0219_1.jpg,0224_4.jpg,0
selection,cross_variable_same,219,237,0219_1.jpg,0237_4.jpg,0
selection,cross_variable_same,219,239,0219_1.jpg,0239_4.jpg,0
selection,cross_variable_same,219,248,0219_1.jpg,0248_4.jpg,0
selection,cross_variable_same,219,266,0219_1.jpg,0266_4.jpg,0
selection,cross_variable_same,219,271,0219_1.jpg,0271_4.jpg,0
selection,cross_variable_same,219,279,0219_1.jpg,0279_4.jpg,0
selection,cross_variable_same,219,282,0219_1.jpg,0282_4.jpg,0
selection,cross_variable_same,224,6,0224_1.jpg,0006_4.jpg,0
selection,cross_variable_same,224,12,0224_1.jpg,0012_4.jpg,0
selection,cross_variable_same,224,15,0224_1.jpg,0015_4.jpg,0
selection,cross_variable_same,224,18,0224_1.jpg,0018_4.jpg,0
selection,cross_variable_same,224,35,0224_1.jpg,0035_4.jpg,0
selection,cross_variable_same,224,42,0224_1.jpg,0042_4.jpg,0
selection,cross_variable_same,224,43,0224_1.jpg,0043_4.jpg,0
selection,cross_variable_same,224,60,0224_1.jpg,0060_4.jpg,0
selection,cross_variable_same,224,66,0224_1.jpg,0066_4.jpg,0
selection,cross_variable_same,224,67,0224_1.jpg,0067_4.jpg,0
selection,cross_variable_same,224,79,0224_1.jpg,0079_4.jpg,0
selection,cross_variable_same,224,86,0224_1.jpg,0086_4.jpg,0
selection,cross_variable_same,224,87,0224_1.jpg,0087_4.jpg,0
selection,cross_variable_same,224,89,0224_1.jpg,0089_4.jpg,0
selection,cross_variable_same,224,91,0224_1.jpg,0091_4.jpg,0
selection,cross_variable_same,224,93,0224_1.jpg,0093_4.jpg,0
selection,cross_variable_same,224,106,0224_1.jpg,0106_4.jpg,0
selection,cross_variable_same,224,109,0224_1.jpg,0109_4.jpg,0
selection,cross_variable_same,224,114,0224_1.jpg,0114_4.jpg,0
selection,cross_variable_same,224,130,0224_1.jpg,0130_4.jpg,0
selection,cross_variable_same,224,132,0224_1.jpg,0132_4.jpg,0
selection,cross_variable_same,224,148,0224_1.jpg,0148_4.jpg,0
selection,cross_variable_same,224,154,0224_1.jpg,0154_4.jpg,0
selection,cross_variable_same,224,161,0224_1.jpg,0161_4.jpg,0
selection,cross_variable_same,224,200,0224_1.jpg,0200_4.jpg,0
selection,cross_variable_same,224,204,0224_1.jpg,0204_4.jpg,0
selection,cross_variable_same,224,216,0224_1.jpg,0216_4.jpg,0
selection,cross_variable_same,224,219,0224_1.jpg,0219_4.jpg,0
selection,cross_variable_same,224,224,0224_1.jpg,0224_4.jpg,1
selection,cross_variable_same,224,237,0224_1.jpg,0237_4.jpg,0
selection,cross_variable_same,224,239,0224_1.jpg,0239_4.jpg,0
selection,cross_variable_same,224,248,0224_1.jpg,0248_4.jpg,0
selection,cross_variable_same,224,266,0224_1.jpg,0266_4.jpg,0
selection,cross_variable_same,224,271,0224_1.jpg,0271_4.jpg,0
selection,cross_variable_same,224,279,0224_1.jpg,0279_4.jpg,0
selection,cross_variable_same,224,282,0224_1.jpg,0282_4.jpg,0
selection,cross_variable_same,237,6,0237_1.jpg,0006_4.jpg,0
selection,cross_variable_same,237,12,0237_1.jpg,0012_4.jpg,0
selection,cross_variable_same,237,15,0237_1.jpg,0015_4.jpg,0
selection,cross_variable_same,237,18,0237_1.jpg,0018_4.jpg,0
selection,cross_variable_same,237,35,0237_1.jpg,0035_4.jpg,0
selection,cross_variable_same,237,42,0237_1.jpg,0042_4.jpg,0
selection,cross_variable_same,237,43,0237_1.jpg,0043_4.jpg,0
selection,cross_variable_same,237,60,0237_1.jpg,0060_4.jpg,0
selection,cross_variable_same,237,66,0237_1.jpg,0066_4.jpg,0
selection,cross_variable_same,237,67,0237_1.jpg,0067_4.jpg,0
selection,cross_variable_same,237,79,0237_1.jpg,0079_4.jpg,0
selection,cross_variable_same,237,86,0237_1.jpg,0086_4.jpg,0
selection,cross_variable_same,237,87,0237_1.jpg,0087_4.jpg,0
selection,cross_variable_same,237,89,0237_1.jpg,0089_4.jpg,0
selection,cross_variable_same,237,91,0237_1.jpg,0091_4.jpg,0
selection,cross_variable_same,237,93,0237_1.jpg,0093_4.jpg,0
selection,cross_variable_same,237,106,0237_1.jpg,0106_4.jpg,0
selection,cross_variable_same,237,109,0237_1.jpg,0109_4.jpg,0
selection,cross_variable_same,237,114,0237_1.jpg,0114_4.jpg,0
selection,cross_variable_same,237,130,0237_1.jpg,0130_4.jpg,0
selection,cross_variable_same,237,132,0237_1.jpg,0132_4.jpg,0
selection,cross_variable_same,237,148,0237_1.jpg,0148_4.jpg,0
selection,cross_variable_same,237,154,0237_1.jpg,0154_4.jpg,0
selection,cross_variable_same,237,161,0237_1.jpg,0161_4.jpg,0
selection,cross_variable_same,237,200,0237_1.jpg,0200_4.jpg,0
selection,cross_variable_same,237,204,0237_1.jpg,0204_4.jpg,0
selection,cross_variable_same,237,216,0237_1.jpg,0216_4.jpg,0
selection,cross_variable_same,237,219,0237_1.jpg,0219_4.jpg,0
selection,cross_variable_same,237,224,0237_1.jpg,0224_4.jpg,0
selection,cross_variable_same,237,237,0237_1.jpg,0237_4.jpg,1
selection,cross_variable_same,237,239,0237_1.jpg,0239_4.jpg,0
selection,cross_variable_same,237,248,0237_1.jpg,0248_4.jpg,0
selection,cross_variable_same,237,266,0237_1.jpg,0266_4.jpg,0
selection,cross_variable_same,237,271,0237_1.jpg,0271_4.jpg,0
selection,cross_variable_same,237,279,0237_1.jpg,0279_4.jpg,0
selection,cross_variable_same,237,282,0237_1.jpg,0282_4.jpg,0
selection,cross_variable_same,239,6,0239_1.jpg,0006_4.jpg,0
selection,cross_variable_same,239,12,0239_1.jpg,0012_4.jpg,0
selection,cross_variable_same,239,15,0239_1.jpg,0015_4.jpg,0
selection,cross_variable_same,239,18,0239_1.jpg,0018_4.jpg,0
selection,cross_variable_same,239,35,0239_1.jpg,0035_4.jpg,0
selection,cross_variable_same,239,42,0239_1.jpg,0042_4.jpg,0
selection,cross_variable_same,239,43,0239_1.jpg,0043_4.jpg,0
selection,cross_variable_same,239,60,0239_1.jpg,0060_4.jpg,0
selection,cross_variable_same,239,66,0239_1.jpg,0066_4.jpg,0
selection,cross_variable_same,239,67,0239_1.jpg,0067_4.jpg,0
selection,cross_variable_same,239,79,0239_1.jpg,0079_4.jpg,0
selection,cross_variable_same,239,86,0239_1.jpg,0086_4.jpg,0
selection,cross_variable_same,239,87,0239_1.jpg,0087_4.jpg,0
selection,cross_variable_same,239,89,0239_1.jpg,0089_4.jpg,0
selection,cross_variable_same,239,91,0239_1.jpg,0091_4.jpg,0
selection,cross_variable_same,239,93,0239_1.jpg,0093_4.jpg,0
selection,cross_variable_same,239,106,0239_1.jpg,0106_4.jpg,0
selection,cross_variable_same,239,109,0239_1.jpg,0109_4.jpg,0
selection,cross_variable_same,239,114,0239_1.jpg,0114_4.jpg,0
selection,cross_variable_same,239,130,0239_1.jpg,0130_4.jpg,0
selection,cross_variable_same,239,132,0239_1.jpg,0132_4.jpg,0
selection,cross_variable_same,239,148,0239_1.jpg,0148_4.jpg,0
selection,cross_variable_same,239,154,0239_1.jpg,0154_4.jpg,0
selection,cross_variable_same,239,161,0239_1.jpg,0161_4.jpg,0
selection,cross_variable_same,239,200,0239_1.jpg,0200_4.jpg,0
selection,cross_variable_same,239,204,0239_1.jpg,0204_4.jpg,0
selection,cross_variable_same,239,216,0239_1.jpg,0216_4.jpg,0
selection,cross_variable_same,239,219,0239_1.jpg,0219_4.jpg,0
selection,cross_variable_same,239,224,0239_1.jpg,0224_4.jpg,0
selection,cross_variable_same,239,237,0239_1.jpg,0237_4.jpg,0
selection,cross_variable_same,239,239,0239_1.jpg,0239_4.jpg,1
selection,cross_variable_same,239,248,0239_1.jpg,0248_4.jpg,0
selection,cross_variable_same,239,266,0239_1.jpg,0266_4.jpg,0
selection,cross_variable_same,239,271,0239_1.jpg,0271_4.jpg,0
selection,cross_variable_same,239,279,0239_1.jpg,0279_4.jpg,0
selection,cross_variable_same,239,282,0239_1.jpg,0282_4.jpg,0
selection,cross_variable_same,248,6,0248_1.jpg,0006_4.jpg,0
selection,cross_variable_same,248,12,0248_1.jpg,0012_4.jpg,0
selection,cross_variable_same,248,15,0248_1.jpg,0015_4.jpg,0
selection,cross_variable_same,248,18,0248_1.jpg,0018_4.jpg,0
selection,cross_variable_same,248,35,0248_1.jpg,0035_4.jpg,0
selection,cross_variable_same,248,42,0248_1.jpg,0042_4.jpg,0
selection,cross_variable_same,248,43,0248_1.jpg,0043_4.jpg,0
selection,cross_variable_same,248,60,0248_1.jpg,0060_4.jpg,0
selection,cross_variable_same,248,66,0248_1.jpg,0066_4.jpg,0
selection,cross_variable_same,248,67,0248_1.jpg,0067_4.jpg,0
selection,cross_variable_same,248,79,0248_1.jpg,0079_4.jpg,0
selection,cross_variable_same,248,86,0248_1.jpg,0086_4.jpg,0
selection,cross_variable_same,248,87,0248_1.jpg,0087_4.jpg,0
selection,cross_variable_same,248,89,0248_1.jpg,0089_4.jpg,0
selection,cross_variable_same,248,91,0248_1.jpg,0091_4.jpg,0
selection,cross_variable_same,248,93,0248_1.jpg,0093_4.jpg,0
selection,cross_variable_same,248,106,0248_1.jpg,0106_4.jpg,0
selection,cross_variable_same,248,109,0248_1.jpg,0109_4.jpg,0
selection,cross_variable_same,248,114,0248_1.jpg,0114_4.jpg,0
selection,cross_variable_same,248,130,0248_1.jpg,0130_4.jpg,0
selection,cross_variable_same,248,132,0248_1.jpg,0132_4.jpg,0
selection,cross_variable_same,248,148,0248_1.jpg,0148_4.jpg,0
selection,cross_variable_same,248,154,0248_1.jpg,0154_4.jpg,0
selection,cross_variable_same,248,161,0248_1.jpg,0161_4.jpg,0
selection,cross_variable_same,248,200,0248_1.jpg,0200_4.jpg,0
selection,cross_variable_same,248,204,0248_1.jpg,0204_4.jpg,0
selection,cross_variable_same,248,216,0248_1.jpg,0216_4.jpg,0
selection,cross_variable_same,248,219,0248_1.jpg,0219_4.jpg,0
selection,cross_variable_same,248,224,0248_1.jpg,0224_4.jpg,0
selection,cross_variable_same,248,237,0248_1.jpg,0237_4.jpg,0
selection,cross_variable_same,248,239,0248_1.jpg,0239_4.jpg,0
selection,cross_variable_same,248,248,0248_1.jpg,0248_4.jpg,1
selection,cross_variable_same,248,266,0248_1.jpg,0266_4.jpg,0
selection,cross_variable_same,248,271,0248_1.jpg,0271_4.jpg,0
selection,cross_variable_same,248,279,0248_1.jpg,0279_4.jpg,0
selection,cross_variable_same,248,282,0248_1.jpg,0282_4.jpg,0
selection,cross_variable_same,266,6,0266_1.jpg,0006_4.jpg,0
selection,cross_variable_same,266,12,0266_1.jpg,0012_4.jpg,0
selection,cross_variable_same,266,15,0266_1.jpg,0015_4.jpg,0
selection,cross_variable_same,266,18,0266_1.jpg,0018_4.jpg,0
selection,cross_variable_same,266,35,0266_1.jpg,0035_4.jpg,0
selection,cross_variable_same,266,42,0266_1.jpg,0042_4.jpg,0
selection,cross_variable_same,266,43,0266_1.jpg,0043_4.jpg,0
selection,cross_variable_same,266,60,0266_1.jpg,0060_4.jpg,0
selection,cross_variable_same,266,66,0266_1.jpg,0066_4.jpg,0
selection,cross_variable_same,266,67,0266_1.jpg,0067_4.jpg,0
selection,cross_variable_same,266,79,0266_1.jpg,0079_4.jpg,0
selection,cross_variable_same,266,86,0266_1.jpg,0086_4.jpg,0
selection,cross_variable_same,266,87,0266_1.jpg,0087_4.jpg,0
selection,cross_variable_same,266,89,0266_1.jpg,0089_4.jpg,0
selection,cross_variable_same,266,91,0266_1.jpg,0091_4.jpg,0
selection,cross_variable_same,266,93,0266_1.jpg,0093_4.jpg,0
selection,cross_variable_same,266,106,0266_1.jpg,0106_4.jpg,0
selection,cross_variable_same,266,109,0266_1.jpg,0109_4.jpg,0
selection,cross_variable_same,266,114,0266_1.jpg,0114_4.jpg,0
selection,cross_variable_same,266,130,0266_1.jpg,0130_4.jpg,0
selection,cross_variable_same,266,132,0266_1.jpg,0132_4.jpg,0
selection,cross_variable_same,266,148,0266_1.jpg,0148_4.jpg,0
selection,cross_variable_same,266,154,0266_1.jpg,0154_4.jpg,0
selection,cross_variable_same,266,161,0266_1.jpg,0161_4.jpg,0
selection,cross_variable_same,266,200,0266_1.jpg,0200_4.jpg,0
selection,cross_variable_same,266,204,0266_1.jpg,0204_4.jpg,0
selection,cross_variable_same,266,216,0266_1.jpg,0216_4.jpg,0
selection,cross_variable_same,266,219,0266_1.jpg,0219_4.jpg,0
selection,cross_variable_same,266,224,0266_1.jpg,0224_4.jpg,0
selection,cross_variable_same,266,237,0266_1.jpg,0237_4.jpg,0
selection,cross_variable_same,266,239,0266_1.jpg,0239_4.jpg,0
selection,cross_variable_same,266,248,0266_1.jpg,0248_4.jpg,0
selection,cross_variable_same,266,266,0266_1.jpg,0266_4.jpg,1
selection,cross_variable_same,266,271,0266_1.jpg,0271_4.jpg,0
selection,cross_variable_same,266,279,0266_1.jpg,0279_4.jpg,0
selection,cross_variable_same,266,282,0266_1.jpg,0282_4.jpg,0
selection,cross_variable_same,271,6,0271_1.jpg,0006_4.jpg,0
selection,cross_variable_same,271,12,0271_1.jpg,0012_4.jpg,0
selection,cross_variable_same,271,15,0271_1.jpg,0015_4.jpg,0
selection,cross_variable_same,271,18,0271_1.jpg,0018_4.jpg,0
selection,cross_variable_same,271,35,0271_1.jpg,0035_4.jpg,0
selection,cross_variable_same,271,42,0271_1.jpg,0042_4.jpg,0
selection,cross_variable_same,271,43,0271_1.jpg,0043_4.jpg,0
selection,cross_variable_same,271,60,0271_1.jpg,0060_4.jpg,0
selection,cross_variable_same,271,66,0271_1.jpg,0066_4.jpg,0
selection,cross_variable_same,271,67,0271_1.jpg,0067_4.jpg,0
selection,cross_variable_same,271,79,0271_1.jpg,0079_4.jpg,0
selection,cross_variable_same,271,86,0271_1.jpg,0086_4.jpg,0
selection,cross_variable_same,271,87,0271_1.jpg,0087_4.jpg,0
selection,cross_variable_same,271,89,0271_1.jpg,0089_4.jpg,0
selection,cross_variable_same,271,91,0271_1.jpg,0091_4.jpg,0
selection,cross_variable_same,271,93,0271_1.jpg,0093_4.jpg,0
selection,cross_variable_same,271,106,0271_1.jpg,0106_4.jpg,0
selection,cross_variable_same,271,109,0271_1.jpg,0109_4.jpg,0
selection,cross_variable_same,271,114,0271_1.jpg,0114_4.jpg,0
selection,cross_variable_same,271,130,0271_1.jpg,0130_4.jpg,0
selection,cross_variable_same,271,132,0271_1.jpg,0132_4.jpg,0
selection,cross_variable_same,271,148,0271_1.jpg,0148_4.jpg,0
selection,cross_variable_same,271,154,0271_1.jpg,0154_4.jpg,0
selection,cross_variable_same,271,161,0271_1.jpg,0161_4.jpg,0
selection,cross_variable_same,271,200,0271_1.jpg,0200_4.jpg,0
selection,cross_variable_same,271,204,0271_1.jpg,0204_4.jpg,0
selection,cross_variable_same,271,216,0271_1.jpg,0216_4.jpg,0
selection,cross_variable_same,271,219,0271_1.jpg,0219_4.jpg,0
selection,cross_variable_same,271,224,0271_1.jpg,0224_4.jpg,0
selection,cross_variable_same,271,237,0271_1.jpg,0237_4.jpg,0
selection,cross_variable_same,271,239,0271_1.jpg,0239_4.jpg,0
selection,cross_variable_same,271,248,0271_1.jpg,0248_4.jpg,0
selection,cross_variable_same,271,266,0271_1.jpg,0266_4.jpg,0
selection,cross_variable_same,271,271,0271_1.jpg,0271_4.jpg,1
selection,cross_variable_same,271,279,0271_1.jpg,0279_4.jpg,0
selection,cross_variable_same,271,282,0271_1.jpg,0282_4.jpg,0
selection,cross_variable_same,279,6,0279_1.jpg,0006_4.jpg,0
selection,cross_variable_same,279,12,0279_1.jpg,0012_4.jpg,0
selection,cross_variable_same,279,15,0279_1.jpg,0015_4.jpg,0
selection,cross_variable_same,279,18,0279_1.jpg,0018_4.jpg,0
selection,cross_variable_same,279,35,0279_1.jpg,0035_4.jpg,0
selection,cross_variable_same,279,42,0279_1.jpg,0042_4.jpg,0
selection,cross_variable_same,279,43,0279_1.jpg,0043_4.jpg,0
selection,cross_variable_same,279,60,0279_1.jpg,0060_4.jpg,0
selection,cross_variable_same,279,66,0279_1.jpg,0066_4.jpg,0
selection,cross_variable_same,279,67,0279_1.jpg,0067_4.jpg,0
selection,cross_variable_same,279,79,0279_1.jpg,0079_4.jpg,0
selection,cross_variable_same,279,86,0279_1.jpg,0086_4.jpg,0
selection,cross_variable_same,279,87,0279_1.jpg,0087_4.jpg,0
selection,cross_variable_same,279,89,0279_1.jpg,0089_4.jpg,0
selection,cross_variable_same,279,91,0279_1.jpg,0091_4.jpg,0
selection,cross_variable_same,279,93,0279_1.jpg,0093_4.jpg,0
selection,cross_variable_same,279,106,0279_1.jpg,0106_4.jpg,0
selection,cross_variable_same,279,109,0279_1.jpg,0109_4.jpg,0
selection,cross_variable_same,279,114,0279_1.jpg,0114_4.jpg,0
selection,cross_variable_same,279,130,0279_1.jpg,0130_4.jpg,0
selection,cross_variable_same,279,132,0279_1.jpg,0132_4.jpg,0
selection,cross_variable_same,279,148,0279_1.jpg,0148_4.jpg,0
selection,cross_variable_same,279,154,0279_1.jpg,0154_4.jpg,0
selection,cross_variable_same,279,161,0279_1.jpg,0161_4.jpg,0
selection,cross_variable_same,279,200,0279_1.jpg,0200_4.jpg,0
selection,cross_variable_same,279,204,0279_1.jpg,0204_4.jpg,0
selection,cross_variable_same,279,216,0279_1.jpg,0216_4.jpg,0
selection,cross_variable_same,279,219,0279_1.jpg,0219_4.jpg,0
selection,cross_variable_same,279,224,0279_1.jpg,0224_4.jpg,0
selection,cross_variable_same,279,237,0279_1.jpg,0237_4.jpg,0
selection,cross_variable_same,279,239,0279_1.jpg,0239_4.jpg,0
selection,cross_variable_same,279,248,0279_1.jpg,0248_4.jpg,0
selection,cross_variable_same,279,266,0279_1.jpg,0266_4.jpg,0
selection,cross_variable_same,279,271,0279_1.jpg,0271_4.jpg,0
selection,cross_variable_same,279,279,0279_1.jpg,0279_4.jpg,1
selection,cross_variable_same,279,282,0279_1.jpg,0282_4.jpg,0
selection,cross_variable_same,282,6,0282_1.jpg,0006_4.jpg,0
selection,cross_variable_same,282,12,0282_1.jpg,0012_4.jpg,0
selection,cross_variable_same,282,15,0282_1.jpg,0015_4.jpg,0
selection,cross_variable_same,282,18,0282_1.jpg,0018_4.jpg,0
selection,cross_variable_same,282,35,0282_1.jpg,0035_4.jpg,0
