split,filename,writer,page_id,language,same_text,selected_darkness_min,selected_darkness_mean,selected_darkness_median,selected_darkness_max
fit,0241_4.jpg,241,4,English,1,0.07306450605392456,0.08129256218671799,0.08006362617015839,0.10169123858213425
fit,0242_1.jpg,242,1,Arabic,0,0.035185307264328,0.04529283568263054,0.042227692902088165,0.06653842329978943
fit,0242_2.jpg,242,2,Arabic,1,0.06366482377052307,0.07338717579841614,0.07098657637834549,0.10144522786140442
fit,0242_3.jpg,242,3,English,0,0.04050595685839653,0.05142779275774956,0.04744499549269676,0.07735666632652283
fit,0242_4.jpg,242,4,English,1,0.07459833472967148,0.0834202989935875,0.08061476051807404,0.12412125617265701
fit,0243_1.jpg,243,1,Arabic,0,0.04801559820771217,0.05838237702846527,0.05682704970240593,0.09567190706729889
fit,0243_2.jpg,243,2,Arabic,1,0.050088152289390564,0.05923013016581535,0.05724598094820976,0.07670840620994568
fit,0243_3.jpg,243,3,English,0,0.05097338557243347,0.06025783345103264,0.05636975169181824,0.11656665802001953
fit,0243_4.jpg,243,4,English,1,0.056334588676691055,0.06519899517297745,0.06364099681377411,0.08437493443489075
fit,0244_1.jpg,244,1,Arabic,0,0.07311427593231201,0.09853973239660263,0.09657693654298782,0.1436886340379715
fit,0244_2.jpg,244,2,Arabic,1,0.12322666496038437,0.1367894858121872,0.13286705315113068,0.16502107679843903
fit,0244_3.jpg,244,3,English,0,0.07925315946340561,0.09927219897508621,0.09868326783180237,0.13671764731407166
fit,0244_4.jpg,244,4,English,1,0.12478087097406387,0.14317528903484344,0.1360832303762436,0.22088147699832916
fit,0245_1.jpg,245,1,Arabic,0,0.039312273263931274,0.051345329731702805,0.04755181074142456,0.09584178030490875
fit,0245_2.jpg,245,2,Arabic,1,0.0662684440612793,0.07703994959592819,0.07601563632488251,0.11236479878425598
fit,0245_3.jpg,245,3,English,0,0.08560210466384888,0.10673516988754272,0.10318726301193237,0.14455339312553406
fit,0245_4.jpg,245,4,English,1,0.08099069446325302,0.09375902265310287,0.09000737965106964,0.13210301101207733
fit,0246_1.jpg,246,1,Arabic,0,0.056338392198085785,0.06745020300149918,0.06347997486591339,0.1006358414888382
fit,0246_2.jpg,246,2,Arabic,1,0.053078506141901016,0.061128050088882446,0.0587308406829834,0.08051019161939621
fit,0246_3.jpg,246,3,English,0,0.05914976820349693,0.06635037064552307,0.06454530358314514,0.08248557150363922
fit,0246_4.jpg,246,4,English,1,0.05602773278951645,0.06147107481956482,0.05968382582068443,0.07694852352142334
fit,0247_1.jpg,247,1,Arabic,0,0.040765099227428436,0.049061134457588196,0.046509549021720886,0.07189775258302689
fit,0247_2.jpg,247,2,Arabic,1,0.04824018478393555,0.05547689273953438,0.053417205810546875,0.0805768072605133
fit,0247_3.jpg,247,3,English,0,0.08233483135700226,0.0944460853934288,0.0917406678199768,0.12234977632761002
fit,0247_4.jpg,247,4,English,1,0.04989438131451607,0.056788742542266846,0.05489222705364227,0.07629432529211044
fit,0249_1.jpg,249,1,Arabic,0,0.05907821282744408,0.07164471596479416,0.06693577766418457,0.11208927631378174
fit,0249_2.jpg,249,2,Arabic,1,0.0661025196313858,0.07603494822978973,0.0726410374045372,0.11337001621723175
fit,0249_3.jpg,249,3,English,0,0.05571337789297104,0.07005447894334793,0.0681905448436737,0.09419208765029907
fit,0249_4.jpg,249,4,English,1,0.07122325152158737,0.0799274817109108,0.07888896763324738,0.0980878546833992
fit,0250_1.jpg,250,1,Arabic,0,0.035815782845020294,0.04286615177989006,0.041076309978961945,0.07333606481552124
fit,0250_2.jpg,250,2,Arabic,1,0.04307233542203903,0.050564441829919815,0.047911763191223145,0.06675884872674942
fit,0250_3.jpg,250,3,English,0,0.044510263949632645,0.05416354537010193,0.052307456731796265,0.08330021053552628
fit,0250_4.jpg,250,4,English,1,0.0683266893029213,0.07757998257875443,0.07585713267326355,0.09713417291641235
fit,0251_1.jpg,251,1,Arabic,0,0.04686705023050308,0.05490075424313545,0.053848154842853546,0.07484030723571777
fit,0251_2.jpg,251,2,Arabic,1,0.052220333367586136,0.06092095375061035,0.057712480425834656,0.08194182068109512
fit,0251_3.jpg,251,3,English,0,0.05827611684799194,0.07226530462503433,0.06967884302139282,0.11289510875940323
fit,0251_4.jpg,251,4,English,1,0.05318044126033783,0.05967174097895622,0.05737479776144028,0.08322643488645554
fit,0252_1.jpg,252,1,Arabic,0,0.03556046262383461,0.04105457663536072,0.03927500918507576,0.06473182886838913
fit,0252_2.jpg,252,2,Arabic,1,0.035033345222473145,0.04095641151070595,0.03962007910013199,0.05886674299836159
fit,0252_3.jpg,252,3,English,0,0.032269109040498734,0.039528220891952515,0.038350775837898254,0.06505189836025238
fit,0252_4.jpg,252,4,English,1,0.03471742197871208,0.03975373134016991,0.03897831216454506,0.055621448904275894
fit,0255_1.jpg,255,1,Arabic,0,0.043802130967378616,0.051937591284513474,0.04872224107384682,0.07279684394598007
fit,0255_2.jpg,255,2,Arabic,1,0.061118241399526596,0.06883805990219116,0.06714317202568054,0.086963951587677
fit,0255_3.jpg,255,3,English,0,0.07692009210586548,0.09285076707601547,0.0925745964050293,0.12072736024856567
fit,0255_4.jpg,255,4,English,1,0.05409962311387062,0.06270759552717209,0.062217965722084045,0.076571024954319
fit,0256_1.jpg,256,1,Arabic,0,0.039597928524017334,0.048223767429590225,0.04651474207639694,0.06859893351793289
fit,0256_2.jpg,256,2,Arabic,1,0.04261987656354904,0.048944588750600815,0.04776997119188309,0.06230710819363594
fit,0256_3.jpg,256,3,English,0,0.03295132890343666,0.038826655596494675,0.03722633421421051,0.06095946207642555
fit,0256_4.jpg,256,4,English,1,0.04566463083028793,0.05245913937687874,0.052284613251686096,0.06385856121778488
fit,0260_1.jpg,260,1,Arabic,0,0.03627205267548561,0.045816242694854736,0.04361405596137047,0.06328525394201279
fit,0260_2.jpg,260,2,Arabic,1,0.04900525510311127,0.05453990772366524,0.05400463193655014,0.07655790448188782
fit,0260_3.jpg,260,3,English,0,0.04999920725822449,0.06518576294183731,0.06455858051776886,0.10010315477848053
fit,0260_4.jpg,260,4,English,1,0.08072516322135925,0.09568771719932556,0.09088725596666336,0.170643612742424
fit,0261_1.jpg,261,1,Arabic,0,0.03666862100362778,0.04279401898384094,0.04092510789632797,0.06708741188049316
fit,0261_2.jpg,261,2,Arabic,1,0.03947434946894646,0.04577350243926048,0.0439385250210762,0.06615037471055984
fit,0261_3.jpg,261,3,English,0,0.047344233840703964,0.06032915413379669,0.05700041353702545,0.10237744450569153
fit,0261_4.jpg,261,4,English,1,0.04513520747423172,0.052419513463974,0.050732702016830444,0.07248110324144363
fit,0262_1.jpg,262,1,Arabic,0,0.035339463502168655,0.041876863688230515,0.04038587212562561,0.05229872465133667
fit,0262_2.jpg,262,2,Arabic,1,0.039006564766168594,0.04581090807914734,0.044163867831230164,0.07831008732318878
fit,0262_3.jpg,262,3,English,0,0.04447547718882561,0.05212892219424248,0.05098919942975044,0.06855102628469467
fit,0262_4.jpg,262,4,English,1,0.05058245733380318,0.058786675333976746,0.058416470885276794,0.07070998847484589
fit,0263_1.jpg,263,1,Arabic,0,0.036441370844841,0.04368884488940239,0.04164848476648331,0.058419544249773026
fit,0263_2.jpg,263,2,Arabic,1,0.060765136033296585,0.07203700393438339,0.06821822375059128,0.14974550902843475
fit,0263_3.jpg,263,3,English,0,0.04507432505488396,0.06209354102611542,0.06130935624241829,0.11024992913007736
fit,0263_4.jpg,263,4,English,1,0.06316936016082764,0.07064258307218552,0.06826141476631165,0.09867683053016663
fit,0264_1.jpg,264,1,Arabic,0,0.02894696593284607,0.03592697158455849,0.03422602266073227,0.054261464625597
fit,0264_2.jpg,264,2,Arabic,1,0.039152976125478745,0.04406234994530678,0.04255980625748634,0.05736798048019409
fit,0264_3.jpg,264,3,English,0,0.04130471497774124,0.0519709438085556,0.049672629684209824,0.07725000381469727
fit,0264_4.jpg,264,4,English,1,0.052551496773958206,0.06942187994718552,0.05918418616056442,0.18642814457416534
fit,0265_1.jpg,265,1,Arabic,0,0.02655343897640705,0.031393177807331085,0.02973015420138836,0.04331331327557564
fit,0265_2.jpg,265,2,Arabic,1,0.03980971872806549,0.046633508056402206,0.04540327936410904,0.07114370167255402
fit,0265_3.jpg,265,3,English,0,0.026567824184894562,0.031759630888700485,0.030974408611655235,0.04596007615327835
fit,0265_4.jpg,265,4,English,1,0.02990053780376911,0.03310099244117737,0.03221217542886734,0.04796022176742554
fit,0267_1.jpg,267,1,Arabic,0,0.05094599351286888,0.060266394168138504,0.05797864496707916,0.08709901571273804
fit,0267_2.jpg,267,2,Arabic,1,0.04141068831086159,0.04647822305560112,0.04583793878555298,0.058552250266075134
fit,0267_3.jpg,267,3,English,0,0.07305777817964554,0.08757539838552475,0.08363804221153259,0.11916767060756683
fit,0267_4.jpg,267,4,English,1,0.05502583459019661,0.06290776282548904,0.06093575432896614,0.07869410514831543
fit,0272_1.jpg,272,1,Arabic,0,0.053323809057474136,0.06879839301109314,0.06583438813686371,0.09590009599924088
fit,0272_2.jpg,272,2,Arabic,1,0.06431406736373901,0.07515888661146164,0.07214979827404022,0.10744453966617584
fit,0272_3.jpg,272,3,English,0,0.06381401419639587,0.07441351562738419,0.07210340350866318,0.11232532560825348
fit,0272_4.jpg,272,4,English,1,0.06476479768753052,0.07712458819150925,0.07374498248100281,0.14498354494571686
fit,0273_1.jpg,273,1,Arabic,0,0.042835623025894165,0.0521482415497303,0.04918421059846878,0.07901763170957565
fit,0273_2.jpg,273,2,Arabic,1,0.042500127106904984,0.048971086740493774,0.046742379665374756,0.09096036851406097
fit,0273_3.jpg,273,3,English,0,0.04474499821662903,0.055907320231199265,0.05403991416096687,0.08242025971412659
fit,0273_4.jpg,273,4,English,1,0.04147479310631752,0.0466914065182209,0.04576636105775833,0.058038629591464996
fit,0274_1.jpg,274,1,Arabic,0,0.02761785127222538,0.03380940854549408,0.032353632152080536,0.046734899282455444
fit,0274_2.jpg,274,2,Arabic,1,0.04408912733197212,0.05362899973988533,0.05085722729563713,0.08884210884571075
fit,0274_3.jpg,274,3,English,0,0.03930828347802162,0.04949067905545235,0.048573777079582214,0.07286237925291061
fit,0274_4.jpg,274,4,English,1,0.03279992192983627,0.03813474252820015,0.03677641972899437,0.04886218160390854
fit,0276_1.jpg,276,1,Arabic,0,0.054541368037462234,0.06506365537643433,0.06292153894901276,0.09642880409955978
fit,0276_2.jpg,276,2,Arabic,1,0.051427990198135376,0.06222255155444145,0.05933930724859238,0.08681641519069672
fit,0276_3.jpg,276,3,English,0,0.04086088761687279,0.0526953749358654,0.049397021532058716,0.08615878224372864
fit,0276_4.jpg,276,4,English,1,0.07708156108856201,0.08876875042915344,0.08618804067373276,0.16178323328495026
fit,0281_1.jpg,281,1,Arabic,0,0.034138280898332596,0.03974025323987007,0.0394262820482254,0.050392996519804
fit,0281_2.jpg,281,2,Arabic,1,0.10537847876548767,0.11810079962015152,0.11586515605449677,0.14897865056991577
fit,0281_3.jpg,281,3,English,0,0.04894280806183815,0.060866814106702805,0.05775483325123787,0.08550974726676941
fit,0281_4.jpg,281,4,English,1,0.06664841622114182,0.07463639229536057,0.07318490743637085,0.0903804823756218
